year,yday,hour,unique_series,day,do,temp,turb,pcyv,o2_sat,par,wspeed,ext,par0,par_int,sch_o2,sch_conv,do_sol,do_eq,series,series_length,index,unique_day
2016,195,13,50,186,12.701611122371348,11.17,0.05,0.01235,100,1837.05,1,0.4338872195627514,808.393040434833,429.72391140906535,3547.618250692296,0.41125120640654905,7.678696977263753,10.186433050091455,13,46,4258,186
2016,195,14,50,186,12.565413871304171,11.275,0,0.015,101,1505.3601851851852,1,0.43093838965975717,662.4330840485534,353.456340676349,3567.252670212375,0.41011786640361547,7.660095053070345,10.158004670149511,13,46,4259,186
2016,195,15,50,186,12.626373771364948,11.370000000000001,0,0.0125,100.1,1505.3601851851854,1.7,0.43093838965975717,662.4330840485535,353.4563406763491,3585.0584117903754,0.4090981420811289,7.643332467427232,10.132391617179639,13,46,4260,186
2016,195,16,50,186,12.502620373074436,11.445,0.05,0.01325,99.25,918.5250000000001,1,0.4338872195627514,404.19652021741655,214.86195570453268,3599.143101445881,0.4082968862740823,7.630144070931476,10.112242799711144,13,46,4261,186
2016,195,17,50,186,12.383554377838458,11.46,0.1,0.01425,99.65,561.3203703703704,1,0.43683604946574556,247.00878085066287,130.81442614089957,3601.9629419253115,0.4081370348919423,7.6275111641148445,10.108220635163894,13,46,4262,186
2016,195,18,50,186,12.40209253484044,11.535,0,0.01385,99.94999999999999,944.0388888888889,0.9,0.43093838965975717,415.42389574459617,221.65893213243524,3616.0766040407066,0.40733977027328977,7.614370421771153,10.088147691505009,13,46,4263,186
2016,195,19,50,186,12.419227644382662,11.76,0.15,0.0134,101.65,567.699074074074,0.2,0.4397848793687398,249.81572659578137,131.80819587393387,3658.5611753041917,0.4049677736838321,7.575184771102914,10.028305457199421,13,46,4264,186
2016,195,20,50,186,12.525921030224211,11.83,0,0.0135,100.8,854.7388888888889,1.4,0.43093838965975717,376.1274702195258,200.69142446680965,3671.822160074904,0.40423583068968016,7.5630655756639005,10.00980230038354,13,46,4265,186
2016,195,21,50,186,12.426840704999288,11.91,0,0.0132,103,223.2527777777778,3.2,0.43093838965975717,98.24228617255922,52.41942138216986,3687.002671833432,0.4034027913849824,7.549256566179858,9.9887218725852,13,46,4266,186
2016,195,22,50,186,12.586224190490313,11.75,0,0.0129,104.9,95.67962962962963,2.6,0.43093838965975717,42.103778723483316,22.465435248639185,3656.6684283749996,0.40507256884950543,7.576918859316728,10.030953180776166,13,46,4267,186
2016,195,23,50,186,12.782394503377967,11.66,0,0.0132,105.69999999999999,87.70648148148148,0.4,0.43093838965975717,38.59519840540877,20.593351878925134,3639.652672852032,0.40601834297569783,7.592556962545344,10.054832522727276,13,46,4268,186
2016,195,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,196,1,51,187,12.87905105032889,11.545,0.1,0.0129,106.15,4.484259259259259,1.4,0.43683604946574556,1.9732963047770309,1.0450463454229555,3617.9602424628206,0.4072337187020831,7.612621313409309,10.08547606017262,14,24,4269,187
2016,196,2,51,187,12.827794952140197,11.545,0.15000000000000002,0.014450000000000001,106.1,1.8935185185185186,0.6,0.4397848793687398,0.8332419870470841,0.43963654544774594,3617.9602424628206,0.4072337187020831,7.612621313409309,10.08547606017262,14,24,4270,187
2016,196,3,51,187,12.818980522637894,11.58,0,0.0142,105.4,3.388888888888889,0.8,0.43093838965975717,1.4912790575023607,0.7957060890899357,3624.5563343783037,0.4068630010207405,7.60650496364656,10.076134153123155,14,24,4271,187
2016,196,4,51,187,12.736913094840558,11.59,0,0.01415,104.2,14.650925925925927,0.6,0.43093838965975717,6.447133477284114,3.440015696084714,3626.441890158168,0.4067572137706928,7.604759013440974,10.073467549303443,14,24,4272,187
2016,196,5,51,187,12.608731938599263,11.61,0.15,0.01415,102.95,51.029629629629625,0.3,0.4397848793687398,22.455565960948114,11.84804366391989,3630.214277314152,0.4065458151570112,7.601269214973168,10.068137687622384,14,24,4273,187
2016,196,6,51,187,12.479427702794203,11.65,0.25,0.0144,103.1,159.46574074074073,0.1,0.44568253917472817,70.17282872137406,36.75019840627695,3637.764146013,0.40612372048449996,7.59429801525257,10.057491330821144,14,24,4274,187
2016,196,7,51,187,12.517497953197294,11.68,0.05,0.01525,103.45,369.96111111111117,0.3,0.4338872195627514,162.80122340369627,86.5415398252146,3643.4309961277436,0.4058077631019646,7.589076951166557,10.049518239561985,14,24,4275,187
2016,196,8,51,187,12.58336266824633,11.73,0.1,0.017050000000000003,104.35,765.437037037037,0.3,0.43683604946574556,336.83022978786653,178.38334760757493,3652.8841969730634,0.40528233344322445,7.580389120411118,10.036251945628345,14,24,4276,187
2016,196,9,51,187,12.68655553674528,11.79,0.2,0.01505,103.69999999999999,1403.3009259259259,0.4,0.442733709271734,617.5219521266572,324.60673643702387,3664.2419375768877,0.4046537362892654,7.5699866713144255,10.020368914538418,14,24,4277,187
2016,196,10,51,187,12.60332064737258,11.84,0.05,0.01805,105.35,1339.5148148148148,1.7,0.4338872195627514,589.4529021287665,313.3401625500732,3673.718262509568,0.40413149886390404,7.56133703213797,10.007163400414962,14,24,4278,187
2016,196,11,51,187,12.748551712497651,11.89,0,0.01545,105,2653.515740740741,1.1,0.43093838965975717,1167.6784287303533,623.0415636600193,3683.205041261448,0.40361070542555066,7.552704678247974,9.99398539161033,14,24,4279,187
2016,196,12,51,187,12.69759383494745,12.01,0,0.01435,105.4,2398.3694444444445,0.6,0.43093838965975717,1055.4014138322016,563.133591392958,3706.0157481835913,0.4023666664436033,7.532057275698882,9.962469938979641,14,24,4280,187
2016,196,13,51,187,12.697901186053857,12.094999999999999,0.2,0.01395,105.65,1786.0194444444444,2.1,0.442733709271734,785.9370670205905,413.1358658454846,3722.209369767891,0.4014904562243543,7.517491761578349,9.940241515816394,14,24,4281,187
2016,196,14,51,187,12.690801840766374,12.135,0.45,0.0154,105.44999999999999,2653.515740740741,1.1,0.457477858786705,1167.6784287303533,602.5416719077818,3729.840180002667,0.40107954504184773,7.5106544660276615,9.92980822501069,14,24,4282,187
2016,196,15,51,187,12.64803495118424,12.205,0.25,0.01295,105.9,1786.0203703703705,2.8,0.44568253917472817,785.937474473885,411.6031610543565,3743.209861372929,0.40036263326718463,7.498715386019795,9.911591617895006,14,24,4283,187
2016,196,16,51,187,12.66057346881879,12.215,0.25,0.0137,107.35,3265.864814814815,3.7,0.44568253917472817,1437.1423680886699,752.6455485360565,3745.1214490460425,0.400260443529184,7.497012518084604,9.90899356338948,14,24,4284,187
2016,196,17,51,187,12.799912611149532,12.605,0.1,0.012799999999999999,109.05000000000001,1020.5824074074073,5.4,0.43683604946574556,449.10683723272393,237.84439154846146,3819.9883500502897,0.3963187376886091,7.431125664720675,9.80850422500908,14,24,4285,187
2016,196,18,51,187,12.856546264825829,12.495000000000001,0.15000000000000002,0.0133,110.9,574.0777777777778,5.9,0.4397848793687398,252.62267234089992,133.28920133192386,3798.8102811684507,0.3974219251935102,7.449606017788678,9.83668342808797,14,24,4286,187
2016,196,19,51,187,13.053605796005337,12.515,0.2,0.0144,111.2,561.3203703703704,5.2,0.442733709271734,247.00878085066287,129.84269457480957,3802.657255301823,0.39722084754810294,7.446239959363677,9.831550408032642,14,24,4287,187
2016,196,20,51,187,13.068857032377814,12.555,0.30000000000000004,0.013399999999999999,111.85,701.6509259259258,7.4,0.4486313690777224,308.76117978997576,161.10241812309644,3810.3559877417188,0.3968193570705742,7.439515841931736,9.821297084313999,14,24,4288,187
2016,196,21,51,187,13.113815903287556,12.57,0.25,0.0155,111.6,452.88425925925924,7.5,0.44568253917472817,199.29151809023693,104.37092196446555,3813.2446540204555,0.39666902631968304,7.436997044026592,9.8174564531896,14,24,4289,187
2016,196,22,51,187,13.05640539986106,12.55,0.2,0.01395,111.8,229.6314814814815,7,0.442733709271734,101.04923191767773,53.117563317874726,3809.3932977990003,0.3968694949589687,7.440355773890408,9.82257782347368,14,24,4290,187
2016,196,23,51,187,13.038920217391043,12.504999999999999,0.1,0.0166,112,68.57037037037037,4.3,0.43683604946574556,30.17436117005323,15.980167697014743,3800.733568656549,0.39732135864183743,7.447922654970299,9.834116387726015,14,24,4291,187
2016,196,24,51,187,13.028844124150991,12.48,0.25,0.01375,110.8,29.30185185185185,4.1,0.44568253917472817,12.894266954568225,6.752854025101411,3795.926098980864,0.3975728790793074,7.452132313818028,9.840535978657826,14,24,4292,187
2016,197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,197,2,52,188,12.904540035645988,12.43,0.1,0.0134,109.1,9.866666666666665,3.1,0.43683604946574556,4.341822305121627,2.2994040588121027,3786.3186616795438,0.3980769619248754,7.460564164033618,9.853395084473796,15,143,4293,188
2016,197,3,52,188,12.84462870919796,12.405000000000001,0.2,0.01315,108.55,31.89259259259259,4,0.442733709271734,14.034321272298172,7.377284662707868,3781.5187029804088,0.39832952540154276,7.464786366572686,9.85983461760204,15,143,4294,188
2016,197,4,52,188,12.79361894427743,12.375,0.15000000000000002,0.01315,108,156.27592592592592,4.4,0.4397848793687398,68.76915212216761,36.28409626776512,3775.762069546875,0.39863306196974346,7.469858544102546,9.867570856843049,15,143,4295,188
2016,197,5,52,188,12.763219017464605,12.344999999999999,0.05,0.01355,106.94999999999999,129.1675925925926,3.8,0.4338872195627514,56.84014202203192,30.214965905218417,3770.0090619487405,0.39893710166285434,7.474936768403826,9.875316710475655,15,143,4296,188
2016,197,6,52,188,12.657339353129075,12.335,0.05,0.012150000000000001,106.15,143.51944444444445,6.4,0.4338872195627514,63.15566808522498,33.57216027322213,3768.092199823587,0.3990385601929679,7.476630855242467,9.877900800958649,15,143,4297,188
2016,197,7,52,188,12.574279591892637,12.344999999999999,0.1,0.0138,104.94999999999999,175.41296296296295,4.2,0.43683604946574556,77.19039681081755,40.8795890883744,3770.0090619487405,0.39893710166285434,7.474936768403826,9.875316710475655,15,143,4298,188
2016,197,8,52,188,12.460471231934054,12.36,0.1,0.01475,104.44999999999999,175.41203703703704,4.8,0.43683604946574556,77.18998935752315,40.87937330345897,3772.885112036352,0.3987850188677687,7.472396899800314,9.871442580869838,15,143,4299,188
2016,197,9,52,188,12.397244026066026,12.335,0.15000000000000002,0.0135,104.15,261.525,6.1,0.4397848793687398,115.08396064327029,60.720793815197794,3768.092199823587,0.3990385601929679,7.476630855242467,9.877900800958649,15,143,4300,188
2016,197,10,52,188,12.384482301430825,12.33,0.2,0.013850000000000001,103.95,376.3398148148148,5.6,0.442733709271734,165.60816914881477,87.05362963951995,3767.133920248104,0.39908931047092816,7.477478151127453,9.87919324764411,15,143,4301,188
2016,197,11,52,188,12.38639949658313,12.344999999999999,0.35,0.012799999999999999,104.55,1173.6703703703704,9.8,0.4515801989807166,516.4731276622739,268.4842674870518,3770.0090619487405,0.39893710166285434,7.474936768403826,9.875316710475655,15,143,4302,188
