STOD	TIMI	AR	MAN	DAGUR	KLST	T	D	F	FX	FG
4300	2018-05-14 10:00:00	2018	5	14	10	10.3	234	4.3	4.9	6.7
4300	2018-05-14 11:00:00	2018	5	14	11	10.5	191	3.2	4.7	6.3
4300	2018-05-14 12:00:00	2018	5	14	12	11.9	205	3.9	6.1	8.0
4300	2018-05-14 13:00:00	2018	5	14	13	11.8	210	5.2	6.2	8.2
4300	2018-05-14 14:00:00	2018	5	14	14	11.6	200	6.7	6.7	9.7
4300	2018-05-14 15:00:00	2018	5	14	15	11.3	204	4.9	7.1	9.7
4300	2018-05-14 16:00:00	2018	5	14	16	11.0	226	5.6	5.7	9.0
4300	2018-05-14 17:00:00	2018	5	14	17	11.3	211	5.1	6.0	7.6
4300	2018-05-14 18:00:00	2018	5	14	18	9.9	234	6.4	6.4	8.6
4300	2018-05-14 19:00:00	2018	5	14	19	9.2	211	6.0	7.0	8.2
4300	2018-05-14 20:00:00	2018	5	14	20	8.6	200	7.9	8.7	12.3
4300	2018-05-14 21:00:00	2018	5	14	21	7.8	193	5.2	8.8	10.6
4300	2018-05-14 22:00:00	2018	5	14	22	6.8	190	7.6	8.1	9.5
4300	2018-05-14 23:00:00	2018	5	14	23	6.7	196	8.6	9.7	11.7
4300	2018-05-15 00:00:00	2018	5	14	24	5.9	186	6.5	8.3	10.1
4300	2018-05-15 01:00:00	2018	5	15	1	5.6	197	6.6	7.7	9.4
4300	2018-05-15 02:00:00	2018	5	15	2	3.8	236	0.8	5.9	7.5
4300	2018-05-15 03:00:00	2018	5	15	3	3.3	263	1.3	1.9	4.0
4300	2018-05-15 04:00:00	2018	5	15	4	3.4	7	2.4	2.4	3.2
4300	2018-05-15 05:00:00	2018	5	15	5	2.7	93	2.5	3.1	4.3
4300	2018-05-15 06:00:00	2018	5	15	6	2.4	117	3.2	3.2	4.3
4300	2018-05-15 07:00:00	2018	5	15	7	1.2	96	3.3	3.9	4.7
4300	2018-05-15 08:00:00	2018	5	15	8	1.1	89	2.6	3.7	5.0
4300	2018-05-15 09:00:00	2018	5	15	9	1.4	93	3.4	3.4	4.4
4300	2018-05-15 10:00:00	2018	5	15	10	2.9	89	2.4	2.9	3.9
4300	2018-05-15 11:00:00	2018	5	15	11	3.8	190	0.7	2.3	3.3
4300	2018-05-15 12:00:00	2018	5	15	12	4.6	177	0.8	1.0	2.0
4300	2018-05-15 13:00:00	2018	5	15	13	5.7	166	2.3	2.3	3.7
4300	2018-05-15 14:00:00	2018	5	15	14	5.4	288	1.6	2.6	4.7
4300	2018-05-15 15:00:00	2018	5	15	15	4.7	253	3.0	3.0	7.9
4300	2018-05-15 16:00:00	2018	5	15	16	5.1	306	2.7	6.3	9.2
4300	2018-05-15 17:00:00	2018	5	15	17	5.0	247	7.1	9.5	11.7
4300	2018-05-15 18:00:00	2018	5	15	18	5.8	262	3.2	5.9	7.4
4300	2018-05-15 19:00:00	2018	5	15	19	5.7	270	6.9	6.9	9.1
4300	2018-05-15 20:00:00	2018	5	15	20	4.6	242	6.3	6.5	10.3
4300	2018-05-15 21:00:00	2018	5	15	21	4.8	242	6.6	7.0	9.3
4300	2018-05-15 22:00:00	2018	5	15	22	3.9	223	5.9	6.6	8.2
4300	2018-05-15 23:00:00	2018	5	15	23	2.9	210	5.2	7.1	8.8
4300	2018-05-16 00:00:00	2018	5	15	24	2.5	205	5.8	6.8	8.4
4300	2018-05-16 01:00:00	2018	5	16	1	2.3	196	7.8	7.8	9.5
4300	2018-05-16 02:00:00	2018	5	16	2	1.5	191	7.7	8.4	10.3
4300	2018-05-16 03:00:00	2018	5	16	3	1.7	198	10.1	10.1	11.7
4300	2018-05-16 04:00:00	2018	5	16	4	1.2	192	10.8	11.3	13.9
4300	2018-05-16 05:00:00	2018	5	16	5	2.1	205	9.8	11.6	13.6
4300	2018-05-16 06:00:00	2018	5	16	6	3.0	197	9.9	12.6	15.1
4300	2018-05-16 07:00:00	2018	5	16	7	3.5	192	8.3	10.8	13.1
4300	2018-05-16 08:00:00	2018	5	16	8	3.4	187	8.6	8.7	11.2
4300	2018-05-16 09:00:00	2018	5	16	9	4.4	166	4.0	5.4	8.1
4300	2018-05-16 10:00:00	2018	5	16	10	5.2	173	7.1	7.1	9.2
4300	2018-05-16 11:00:00	2018	5	16	11	4.7	179	9.1	9.1	10.9
4300	2018-05-16 12:00:00	2018	5	16	12	4.9	181	9.2	10.7	13.2
4300	2018-05-16 13:00:00	2018	5	16	13	6.0	202	9.5	9.8	12.2
4300	2018-05-16 14:00:00	2018	5	16	14	6.3	197	8.0	11.1	13.9
4300	2018-05-16 15:00:00	2018	5	16	15	7.9	233	6.3	6.6	8.7
4300	2018-05-16 16:00:00	2018	5	16	16	7.8	252	7.4	7.7	11.1
4300	2018-05-16 17:00:00	2018	5	16	17	7.5	240	8.8	8.8	11.2
4300	2018-05-16 18:00:00	2018	5	16	18	7.7	258	5.5	8.9	10.9
4300	2018-05-16 19:00:00	2018	5	16	19	7.2	263	2.8	4.6	6.6
4300	2018-05-16 20:00:00	2018	5	16	20	7.3	253	3.9	4.8	7.4
4300	2018-05-16 21:00:00	2018	5	16	21	7.1	255	5.7	5.7	8.6
4300	2018-05-16 22:00:00	2018	5	16	22	6.1	196	6.9	7.4	12.6
4300	2018-05-16 23:00:00	2018	5	16	23	5.8	177	6.3	8.0	10.4
4300	2018-05-17 00:00:00	2018	5	16	24	5.7	194	10.7	10.7	12.3
4300	2018-05-17 01:00:00	2018	5	17	1	6.3	188	11.7	12.3	15.5
4300	2018-05-17 02:00:00	2018	5	17	2	5.7	185	8.2	10.6	13.7
4300	2018-05-17 03:00:00	2018	5	17	3	5.5	169	5.1	6.6	10.8
4300	2018-05-17 04:00:00	2018	5	17	4	6.2	210	5.9	7.1	10.0
4300	2018-05-17 05:00:00	2018	5	17	5	6.3	208	7.4	8.7	12.0
4300	2018-05-17 06:00:00	2018	5	17	6	6.8	186	6.2	9.2	14.2
4300	2018-05-17 07:00:00	2018	5	17	7	6.0	171	7.0	7.7	12.3
4300	2018-05-17 08:00:00	2018	5	17	8	6.7	195	8.5	11.7	15.1
4300	2018-05-17 09:00:00	2018	5	17	9	7.8	195	8.2	10.9	12.9
4300	2018-05-17 10:00:00	2018	5	17	10	8.7	201	10.1	11.2	13.1
4300	2018-05-17 11:00:00	2018	5	17	11	8.1	198	11.1	11.1	13.5
4300	2018-05-17 12:00:00	2018	5	17	12	8.8	196	8.6	11.1	13.5
4300	2018-05-17 13:00:00	2018	5	17	13	10.4	202	7.2	11.7	14.9
4300	2018-05-17 14:00:00	2018	5	17	14	10.1	211	4.8	7.2	9.4
4300	2018-05-17 15:00:00	2018	5	17	15	10.8	217	1.1	3.9	5.4
4300	2018-05-17 16:00:00	2018	5	17	16	12.2	61	1.3	1.3	3.3
4300	2018-05-17 17:00:00	2018	5	17	17	11.3	182	9.9	10.4	13.5
4300	2018-05-17 18:00:00	2018	5	17	18	10.1	129	8.3	9.8	12.8
4300	2018-05-17 19:00:00	2018	5	17	19	8.6	133	9.8	9.8	14.9
4300	2018-05-17 20:00:00	2018	5	17	20	8.8	145	10.0	12.2	16.8
4300	2018-05-17 21:00:00	2018	5	17	21	8.4	138	8.0	8.0	12.1
4300	2018-05-17 22:00:00	2018	5	17	22	7.9	128	9.4	9.4	13.5
4300	2018-05-17 23:00:00	2018	5	17	23	7.6	143	10.2	11.0	15.6
4300	2018-05-18 00:00:00	2018	5	17	24	6.8	122	4.7	8.7	12.0
4300	2018-05-18 01:00:00	2018	5	18	1	7.6	186	8.5	8.5	11.2
4300	2018-05-18 02:00:00	2018	5	18	2	7.3	179	8.0	8.7	11.4
4300	2018-05-18 03:00:00	2018	5	18	3	6.6	195	8.7	8.7	11.3
4300	2018-05-18 04:00:00	2018	5	18	4	5.6	239	6.9	7.6	10.3
4300	2018-05-18 05:00:00	2018	5	18	5	4.7	225	6.5	6.5	9.3
4300	2018-05-18 06:00:00	2018	5	18	6	5.0	231	4.6	5.4	7.2
4300	2018-05-18 07:00:00	2018	5	18	7	5.3	255	6.0	6.0	8.7
4300	2018-05-18 08:00:00	2018	5	18	8	5.3	254	7.8	7.8	10.5
4300	2018-05-18 09:00:00	2018	5	18	9	5.4	269	5.3	7.9	11.3
4300	2018-05-18 10:00:00	2018	5	18	10	5.6	247	6.7	7.2	10.0
4300	2018-05-18 11:00:00	2018	5	18	11	6.8	237	7.5	7.5	10.8
4300	2018-05-18 12:00:00	2018	5	18	12	6.9	234	5.2	7.9	10.9
4300	2018-05-18 13:00:00	2018	5	18	13	6.2	237	6.3	7.5	11.2
4300	2018-05-18 14:00:00	2018	5	18	14	7.5	220	7.8	8.2	12.7
4300	2018-05-18 15:00:00	2018	5	18	15	7.2	219	8.5	9.8	13.2
4300	2018-05-18 16:00:00	2018	5	18	16	7.5	207	9.2	9.2	12.7
4300	2018-05-18 17:00:00	2018	5	18	17	7.3	207	9.0	9.1	12.2
4300	2018-05-18 18:00:00	2018	5	18	18	6.6	209	7.7	9.0	11.5
4300	2018-05-18 19:00:00	2018	5	18	19	5.5	214	9.6	10.0	12.8
4300	2018-05-18 20:00:00	2018	5	18	20	5.5	215	7.3	8.1	10.7
4300	2018-05-18 21:00:00	2018	5	18	21	5.1	224	5.5	8.4	10.1
4300	2018-05-18 22:00:00	2018	5	18	22	4.2	198	6.5	7.2	9.0
4300	2018-05-18 23:00:00	2018	5	18	23	3.0	188	4.9	7.8	9.3
4300	2018-05-19 00:00:00	2018	5	18	24	3.1	193	9.1	9.1	10.8
4300	2018-05-19 01:00:00	2018	5	19	1	2.6	193	8.5	10.0	11.4
4300	2018-05-19 02:00:00	2018	5	19	2	1.6	124	1.8	9.6	11.5
4300	2018-05-19 03:00:00	2018	5	19	3	2.2	173	4.2	4.2	6.5
4300	2018-05-19 04:00:00	2018	5	19	4	1.3	107	2.6	3.4	4.9
4300	2018-05-19 05:00:00	2018	5	19	5	1.7	73	1.9	3.3	4.9
4300	2018-05-19 06:00:00	2018	5	19	6	3.1	75	3.6	4.1	5.6
4300	2018-05-19 07:00:00	2018	5	19	7	3.7	97	5.0	5.1	7.3
4300	2018-05-19 08:00:00	2018	5	19	8	5.6	153	6.2	6.7	10.1
4300	2018-05-19 09:00:00	2018	5	19	9	5.1	116	4.8	7.5	10.0
4300	2018-05-19 10:00:00	2018	5	19	10	5.7	130	6.8	6.8	10.0
4300	2018-05-19 11:00:00	2018	5	19	11	4.0	105	7.3	7.7	10.9
4300	2018-05-19 12:00:00	2018	5	19	12	3.2	74	7.0	8.0	11.0
4300	2018-05-19 13:00:00	2018	5	19	13	4.1	92	8.2	8.6	13.5
4300	2018-05-19 14:00:00	2018	5	19	14	5.5	99	9.2	9.3	15.1
4300	2018-05-19 15:00:00	2018	5	19	15	5.5	106	8.7	9.6	14.8
4300	2018-05-19 16:00:00	2018	5	19	16	5.9	85	7.7	9.6	16.1
4300	2018-05-19 17:00:00	2018	5	19	17	7.0	105	7.8	7.8	12.5
4300	2018-05-19 18:00:00	2018	5	19	18	9.8	111	7.1	9.6	13.4
4300	2018-05-19 19:00:00	2018	5	19	19	7.8	195	12.4	13.5	17.1
4300	2018-05-19 20:00:00	2018	5	19	20	6.3	190	16.4	17.6	22.0
4300	2018-05-19 21:00:00	2018	5	19	21	4.6	190	12.9	17.9	22.5
4300	2018-05-19 22:00:00	2018	5	19	22	4.1	194	14.8	14.8	19.3
4300	2018-05-19 23:00:00	2018	5	19	23	3.3	188	13.4	15.1	18.8
4300	2018-05-20 00:00:00	2018	5	19	24	2.6	181	13.2	14.0	17.8
4300	2018-05-20 01:00:00	2018	5	20	1	2.9	186	12.8	13.2	17.5
4300	2018-05-20 02:00:00	2018	5	20	2	2.8	182	11.6	13.0	16.4
4300	2018-05-20 03:00:00	2018	5	20	3	2.5	180	13.7	14.9	19.1
4300	2018-05-20 04:00:00	2018	5	20	4	2.5	180	13.6	13.8	18.7
4300	2018-05-20 05:00:00	2018	5	20	5	2.9	187	14.3	14.3	18.4
4300	2018-05-20 06:00:00	2018	5	20	6	3.4	190	15.7	16.2	21.9
4300	2018-05-20 07:00:00	2018	5	20	7	3.5	178	15.2	15.2	20.6
4300	2018-05-20 08:00:00	2018	5	20	8	4.0	182	16.9	17.3	24.6
4300	2018-05-20 09:00:00	2018	5	20	9	4.2	190	19.7	21.1	28.4
4300	2018-05-20 10:00:00	2018	5	20	10	4.4	192	18.7	22.3	28.3
4300	2018-05-20 11:00:00	2018	5	20	11	4.6	198	19.5	21.5	28.4
4300	2018-05-20 12:00:00	2018	5	20	12	5.3	195	19.9	21.4	28.9
4300	2018-05-20 13:00:00	2018	5	20	13	6.1	205	19.7	21.5	28.4
4300	2018-05-20 14:00:00	2018	5	20	14	6.6	200	17.4	21.5	27.4
4300	2018-05-20 15:00:00	2018	5	20	15	6.5	209	19.3	21.6	27.2
4300	2018-05-20 16:00:00	2018	5	20	16	6.2	204	17.0	18.6	25.3
4300	2018-05-20 17:00:00	2018	5	20	17	5.7	201	16.3	19.0	25.5
4300	2018-05-20 18:00:00	2018	5	20	18	4.6	188	16.0	18.4	23.1
4300	2018-05-20 19:00:00	2018	5	20	19	4.5	198	14.5	17.1	22.8
4300	2018-05-20 20:00:00	2018	5	20	20	3.2	203	16.9	16.9	21.8
4300	2018-05-20 21:00:00	2018	5	20	21	3.5	203	14.0	16.5	22.7
4300	2018-05-20 22:00:00	2018	5	20	22	3.5	206	14.2	16.5	20.1
4300	2018-05-20 23:00:00	2018	5	20	23	3.6	209	15.1	15.1	19.2
4300	2018-05-21 00:00:00	2018	5	20	24	3.2	216	11.7	14.6	18.9
4300	2018-05-21 01:00:00	2018	5	21	1	2.4	264	6.8	12.3	14.9
4300	2018-05-21 02:00:00	2018	5	21	2	0.8	309	5.2	8.4	12.6
4300	2018-05-21 03:00:00	2018	5	21	3	0.4	343	1.2	4.5	6.1
4300	2018-05-21 04:00:00	2018	5	21	4	0.2	347	4.6	4.6	5.7
4300	2018-05-21 05:00:00	2018	5	21	5	0.2	357	5.0	5.0	6.6
4300	2018-05-21 06:00:00	2018	5	21	6	-0.2	355	4.1	5.0	6.9
4300	2018-05-21 07:00:00	2018	5	21	7	0.4	347	2.7	4.0	5.8
4300	2018-05-21 08:00:00	2018	5	21	8	0.5	325	2.9	3.1	4.5
4300	2018-05-21 09:00:00	2018	5	21	9	1.2	11	1.8	3.6	5.0
4300	2018-05-21 10:00:00	2018	5	21	10	1.6	14	2.5	3.3	5.5
4300	2018-05-21 11:00:00	2018	5	21	11	3.1	40	2.8	2.8	4.5
4300	2018-05-21 12:00:00	2018	5	21	12	3.9	24	3.5	3.5	5.3
4300	2018-05-21 13:00:00	2018	5	21	13	4.7	54	2.5	2.9	4.5
4300	2018-05-21 14:00:00	2018	5	21	14	5.6	342	0.4	2.3	3.8
4300	2018-05-21 15:00:00	2018	5	21	15	5.6	292	1.5	1.8	3.9
4300	2018-05-21 16:00:00	2018	5	21	16	5.7	344	2.4	2.8	5.9
4300	2018-05-21 17:00:00	2018	5	21	17	5.4	65	1.5	3.0	4.9
4300	2018-05-21 18:00:00	2018	5	21	18	5.3	92	2.7	2.7	5.0
4300	2018-05-21 19:00:00	2018	5	21	19	4.4	86	4.6	4.9	6.3
4300	2018-05-21 20:00:00	2018	5	21	20	5.1	195	6.0	7.1	8.2
4300	2018-05-21 21:00:00	2018	5	21	21	5.5	206	7.6	7.6	9.4
4300	2018-05-21 22:00:00	2018	5	21	22	4.6	193	3.9	8.5	10.4
4300	2018-05-21 23:00:00	2018	5	21	23	4.3	194	5.3	7.4	9.4
4300	2018-05-22 00:00:00	2018	5	21	24	3.4	196	8.7	9.5	11.7
4300	2018-05-22 01:00:00	2018	5	22	1	3.2	198	6.7	9.0	11.3
4300	2018-05-22 02:00:00	2018	5	22	2	2.8	170	4.5	5.5	7.2
4300	2018-05-22 03:00:00	2018	5	22	3	3.1	172	4.0	5.4	6.8
4300	2018-05-22 04:00:00	2018	5	22	4	3.6	176	5.2	5.2	6.5
4300	2018-05-22 05:00:00	2018	5	22	5	3.1	95	1.6	6.0	7.2
4300	2018-05-22 06:00:00	2018	5	22	6	4.8	109	1.5	2.3	3.9
4300	2018-05-22 07:00:00	2018	5	22	7	6.1	129	1.7	3.1	4.4
4300	2018-05-22 08:00:00	2018	5	22	8	7.0	166	0.4	2.4	4.6
4300	2018-05-22 09:00:00	2018	5	22	9	8.1	145	4.5	5.7	8.3
4300	2018-05-22 10:00:00	2018	5	22	10	10.3	208	2.8	4.9	7.9
4300	2018-05-22 11:00:00	2018	5	22	11	10.1	233	1.4	1.8	3.3
4300	2018-05-22 12:00:00	2018	5	22	12	10.3	209	0.4	2.3	3.9
4300	2018-05-22 13:00:00	2018	5	22	13	8.9	180	10.1	11.3	15.2
4300	2018-05-22 14:00:00	2018	5	22	14	8.2	158	9.3	12.1	15.2
4300	2018-05-22 15:00:00	2018	5	22	15	8.1	146	10.6	10.6	14.3
4300	2018-05-22 16:00:00	2018	5	22	16	7.6	133	9.1	12.0	15.7
4300	2018-05-22 17:00:00	2018	5	22	17	8.2	146	11.5	11.5	16.5
4300	2018-05-22 18:00:00	2018	5	22	18	8.7	146	14.3	14.3	19.0
4300	2018-05-22 19:00:00	2018	5	22	19	8.6	136	10.9	13.3	18.8
4300	2018-05-22 20:00:00	2018	5	22	20	8.9	127	12.9	13.7	19.0
4300	2018-05-22 21:00:00	2018	5	22	21	8.7	134	10.5	14.4	19.2
4300	2018-05-22 22:00:00	2018	5	22	22	8.1	133	8.7	12.0	18.8
4300	2018-05-22 23:00:00	2018	5	22	23	8.5	164	11.8	11.8	16.1
4300	2018-05-23 00:00:00	2018	5	22	24	8.2	142	8.4	12.0	16.2
4300	2018-05-23 01:00:00	2018	5	23	1	9.0	166	8.7	9.1	12.7
4300	2018-05-23 02:00:00	2018	5	23	2	8.5	184	4.2	10.2	13.0
4300	2018-05-23 03:00:00	2018	5	23	3	7.1	173	10.5	10.5	15.4
4300	2018-05-23 04:00:00	2018	5	23	4	5.6	167	6.9	10.0	12.9
4300	2018-05-23 05:00:00	2018	5	23	5	5.6	183	4.2	7.1	10.7
4300	2018-05-23 06:00:00	2018	5	23	6	6.5	196	10.1	10.2	13.4
4300	2018-05-23 07:00:00	2018	5	23	7	7.3	205	9.6	11.0	14.6
4300	2018-05-23 08:00:00	2018	5	23	8	7.6	199	13.4	13.4	16.7
4300	2018-05-23 09:00:00	2018	5	23	9	8.1	205	12.1	13.3	17.6
4300	2018-05-23 10:00:00	2018	5	23	10	8.5	209	12.6	14.5	18.3
4300	2018-05-23 11:00:00	2018	5	23	11	8.1	203	16.3	16.3	20.5
4300	2018-05-23 12:00:00	2018	5	23	12	8.8	211	15.2	15.5	20.5
4300	2018-05-23 13:00:00	2018	5	23	13	8.7	213	12.0	14.1	17.7
4300	2018-05-23 14:00:00	2018	5	23	14	8.9	222	8.6	12.0	16.1
4300	2018-05-23 15:00:00	2018	5	23	15	8.7	208	11.6	12.8	16.4
4300	2018-05-23 16:00:00	2018	5	23	16	8.3	213	12.4	12.5	16.3
4300	2018-05-23 17:00:00	2018	5	23	17	7.9	184	7.5	11.3	13.7
4300	2018-05-23 18:00:00	2018	5	23	18	8.0	196	4.9	10.2	11.9
4300	2018-05-23 19:00:00	2018	5	23	19	8.0	197	6.1	9.1	11.0
4300	2018-05-23 20:00:00	2018	5	23	20	7.6	192	5.9	8.6	10.1
4300	2018-05-23 21:00:00	2018	5	23	21	7.2	197	5.1	6.4	7.5
4300	2018-05-23 22:00:00	2018	5	23	22	6.8	187	3.5	5.5	6.2
4300	2018-05-23 23:00:00	2018	5	23	23	6.4	179	2.9	4.8	5.7
4300	2018-05-24 00:00:00	2018	5	23	24	5.8	176	2.6	3.5	4.4
4300	2018-05-24 01:00:00	2018	5	24	1	4.2	326	0.5	2.5	3.2
4300	2018-05-24 02:00:00	2018	5	24	2	3.8	353	0.3	1.4	2.2
4300	2018-05-24 03:00:00	2018	5	24	3	4.5	64	0.9	2.2	3.9
4300	2018-05-24 04:00:00	2018	5	24	4	4.2	73	1.2	2.2	2.8
4300	2018-05-24 05:00:00	2018	5	24	5	4.3	103	1.3	1.5	2.2
4300	2018-05-24 06:00:00	2018	5	24	6	5.0	105	2.7	2.9	4.2
4300	2018-05-24 07:00:00	2018	5	24	7	4.4	88	2.0	2.8	3.8
4300	2018-05-24 08:00:00	2018	5	24	8	4.2	52	1.6	1.8	3.2
4300	2018-05-24 09:00:00	2018	5	24	9	3.8	14	2.2	2.8	4.1
4300	2018-05-24 10:00:00	2018	5	24	10	3.1	29	2.6	2.6	4.4
4300	2018-05-24 11:00:00	2018	5	24	11	2.9	74	1.5	2.4	3.5
4300	2018-05-24 12:00:00	2018	5	24	12	3.5	87	0.2	1.5	2.6
4300	2018-05-24 13:00:00	2018	5	24	13	3.0	182	1.5	1.5	2.1
4300	2018-05-24 14:00:00	2018	5	24	14	4.0	196	1.7	1.8	2.5
4300	2018-05-24 15:00:00	2018	5	24	15	4.8	321	5.2	5.6	7.6
4300	2018-05-24 16:00:00	2018	5	24	16	5.1	310	4.6	5.6	7.3
4300	2018-05-24 17:00:00	2018	5	24	17	5.8	300	4.0	4.1	6.7
4300	2018-05-24 18:00:00	2018	5	24	18	6.0	294	3.5	4.6	6.6
4300	2018-05-24 19:00:00	2018	5	24	19	6.2	290	2.8	3.8	5.6
4300	2018-05-24 20:00:00	2018	5	24	20	5.3	280	2.4	2.8	4.2
4300	2018-05-24 21:00:00	2018	5	24	21	4.4	311	1.9	3.3	4.4
4300	2018-05-24 22:00:00	2018	5	24	22	4.1	340	1.4	1.4	1.9
4300	2018-05-24 23:00:00	2018	5	24	23	4.4	212	1.7	2.3	3.3
4300	2018-05-25 00:00:00	2018	5	24	24	4.1	202	8.2	9.3	11.1
4300	2018-05-25 01:00:00	2018	5	25	1	4.4	221	4.2	7.1	8.3
4300	2018-05-25 02:00:00	2018	5	25	2	3.5	184	1.3	2.9	5.6
4300	2018-05-25 03:00:00	2018	5	25	3	3.3	197	8.9	8.9	12.1
4300	2018-05-25 04:00:00	2018	5	25	4	2.8	214	7.1	9.2	11.3
4300	2018-05-25 05:00:00	2018	5	25	5	3.3	196	9.1	11.3	14.0
4300	2018-05-25 06:00:00	2018	5	25	6	3.9	207	9.4	11.1	13.2
4300	2018-05-25 07:00:00	2018	5	25	7	4.3	193	10.9	10.9	13.4
4300	2018-05-25 08:00:00	2018	5	25	8	5.4	201	9.7	11.7	14.6
4300	2018-05-25 09:00:00	2018	5	25	9	6.2	211	13.7	15.8	20.1
4300	2018-05-25 10:00:00	2018	5	25	10	6.7	236	8.6	13.7	16.7
4300	2018-05-25 11:00:00	2018	5	25	11	7.4	252	11.2	13.4	16.4
4300	2018-05-25 12:00:00	2018	5	25	12	7.3	236	7.7	10.7	15.0
4300	2018-05-25 13:00:00	2018	5	25	13	8.6	247	9.9	10.4	14.7
4300	2018-05-25 14:00:00	2018	5	25	14	8.6	228	6.5	10.3	13.2
4300	2018-05-25 15:00:00	2018	5	25	15	7.7	241	5.2	7.4	12.6
4300	2018-05-25 16:00:00	2018	5	25	16	8.4	208	7.9	10.7	14.1
4300	2018-05-25 17:00:00	2018	5	25	17	8.1	203	7.8	8.1	11.1
4300	2018-05-25 18:00:00	2018	5	25	18	7.3	201	11.0	11.2	13.6
4300	2018-05-25 19:00:00	2018	5	25	19	7.6	222	8.0	9.9	12.1
4300	2018-05-25 20:00:00	2018	5	25	20	6.9	180	4.3	7.3	9.2
4300	2018-05-25 21:00:00	2018	5	25	21	6.1	207	9.7	9.7	12.1
4300	2018-05-25 22:00:00	2018	5	25	22	6.3	200	10.5	10.5	15.0
4300	2018-05-25 23:00:00	2018	5	25	23	6.4	162	4.5	9.6	11.7
4300	2018-05-26 00:00:00	2018	5	25	24	5.5	121	5.3	7.2	9.0
4300	2018-05-26 01:00:00	2018	5	26	1	5.6	100	3.2	5.0	6.9
4300	2018-05-26 02:00:00	2018	5	26	2	7.2	164	3.2	3.2	4.7
4300	2018-05-26 03:00:00	2018	5	26	3	6.8	141	5.4	5.4	6.8
4300	2018-05-26 04:00:00	2018	5	26	4	7.3	186	4.6	4.6	5.9
4300	2018-05-26 05:00:00	2018	5	26	5	7.5	204	2.9	3.8	6.6
4300	2018-05-26 06:00:00	2018	5	26	6	6.3	162	4.0	5.2	7.6
4300	2018-05-26 07:00:00	2018	5	26	7	6.6	128	3.1	4.2	6.4
4300	2018-05-26 08:00:00	2018	5	26	8	7.5	166	1.4	3.2	5.6
4300	2018-05-26 09:00:00	2018	5	26	9	6.6	114	0.2	2.7	3.8
4300	2018-05-26 10:00:00	2018	5	26	10	7.1	150	1.7	2.6	4.0
4300	2018-05-26 11:00:00	2018	5	26	11	8.5	99	0.7	2.5	6.2
4300	2018-05-26 12:00:00	2018	5	26	12	9.1	199	11.3	11.3	14.1
4300	2018-05-26 13:00:00	2018	5	26	13	9.4	200	10.7	12.2	16.7
4300	2018-05-26 14:00:00	2018	5	26	14	10.2	212	13.3	13.4	17.6
4300	2018-05-26 15:00:00	2018	5	26	15	10.8	231	10.8	12.8	16.0
4300	2018-05-26 16:00:00	2018	5	26	16	11.0	233	11.1	12.5	15.3
4300	2018-05-26 17:00:00	2018	5	26	17	11.3	214	10.0	11.2	13.8
4300	2018-05-26 18:00:00	2018	5	26	18	11.3	235	5.5	9.4	12.2
4300	2018-05-26 19:00:00	2018	5	26	19	11.5	72	2.0	4.3	7.4
4300	2018-05-26 20:00:00	2018	5	26	20	11.0	196	6.2	6.2	8.3
4300	2018-05-26 21:00:00	2018	5	26	21	9.9	184	3.4	6.0	8.2
4300	2018-05-26 22:00:00	2018	5	26	22	9.9	184	4.7	7.3	10.5
4300	2018-05-26 23:00:00	2018	5	26	23	9.7	193	8.7	8.7	11.3
4300	2018-05-27 00:00:00	2018	5	26	24	9.1	208	7.9	8.6	11.4
4300	2018-05-27 01:00:00	2018	5	27	1	8.5	209	6.0	7.9	9.3
4300	2018-05-27 02:00:00	2018	5	27	2	7.3	269	0.3	5.8	7.2
4300	2018-05-27 03:00:00	2018	5	27	3	4.3	321	1.5	2.6	3.7
4300	2018-05-27 04:00:00	2018	5	27	4	3.8	311	1.9	2.4	3.6
4300	2018-05-27 05:00:00	2018	5	27	5	3.8	279	1.7	2.2	3.3
4300	2018-05-27 06:00:00	2018	5	27	6	4.6	308	1.1	2.2	3.7
4300	2018-05-27 07:00:00	2018	5	27	7	5.2	305	0.6	1.4	2.3
4300	2018-05-27 08:00:00	2018	5	27	8	5.7	189	1.6	2.0	2.7
4300	2018-05-27 09:00:00	2018	5	27	9	6.0	270	1.4	1.9	2.4
4300	2018-05-27 10:00:00	2018	5	27	10	6.1	294	1.9	2.5	3.4
4300	2018-05-27 11:00:00	2018	5	27	11	6.7	303	1.7	1.8	2.7
4300	2018-05-27 12:00:00	2018	5	27	12	7.0	314	2.6	2.6	4.0
4300	2018-05-27 13:00:00	2018	5	27	13	7.7	313	4.1	4.4	6.7
4300	2018-05-27 14:00:00	2018	5	27	14	10.0	295	1.8	3.5	5.7
4300	2018-05-27 15:00:00	2018	5	27	15	9.9	209	2.2	3.9	4.8
4300	2018-05-27 16:00:00	2018	5	27	16	12.1	227	1.0	1.4	2.1
4300	2018-05-27 17:00:00	2018	5	27	17	11.6	233	0.2	1.1	1.7
4300	2018-05-27 18:00:00	2018	5	27	18	12.0	105	0.6	2.1	3.0
4300	2018-05-27 19:00:00	2018	5	27	19	10.6	207	1.2	3.9	5.7
4300	2018-05-27 20:00:00	2018	5	27	20	10.7	104	2.3	2.3	3.5
4300	2018-05-27 21:00:00	2018	5	27	21	10.6	131	4.7	5.6	8.3
