STOD	TIMI	T	D	F	FX	FG
4300	2016-07-31 04:00:00	4,9	342	2,2	2,6	3,4
4300	2016-07-31 05:00:00	5,6	314	2	2,4	3,1
4300	2016-07-31 06:00:00	6,2	360	1,6	1,6	2,7
4300	2016-07-31 07:00:00	6,4	317	0,8	1,7	2,5
4300	2016-07-31 08:00:00	6,1	323	1,6	1,9	3
4300	2016-07-31 09:00:00	6,6	359	0,7	2	2,9
4300	2016-07-31 10:00:00	6,9	131	0,4	1,4	2,6
4300	2016-07-31 11:00:00	7,8	265	1,9	1,9	2,8
4300	2016-07-31 12:00:00	8,7	305	2,2	2,6	4,6
4300	2016-07-31 13:00:00	9,2	23	2,9	3,3	5,4
4300	2016-07-31 14:00:00	10,1	337	2,1	3	5,1
4300	2016-07-31 15:00:00	10,1	19	3,2	3,8	6
4300	2016-07-31 16:00:00	9,9	2	1,9	2,5	4,1
4300	2016-07-31 17:00:00	10,9	48	2,1	3,3	4,6
4300	2016-07-31 18:00:00	11,1	6	0,5	1,9	3,7
4300	2016-07-31 19:00:00	10,2	6	2,3	4	5,6
4300	2016-07-31 20:00:00	9,6	31	4,5	4,7	5,9
4300	2016-07-31 21:00:00	8,4	54	3,5	4,5	5,7
4300	2016-07-31 22:00:00	7,8	41	4,3	4,3	5,7
4300	2016-07-31 23:00:00	7,3	46	4,9	4,9	6,2
4300	2016-08-01 00:00:00	6,1	63	5	5,2	7,3
4300	2016-08-01 01:00:00	6,1	69	4,6	5,4	7,5
4300	2016-08-01 02:00:00	5,5	71	4,1	4,8	6,6
4300	2016-08-01 03:00:00	5,5	70	4,3	4,4	5,8
4300	2016-08-01 04:00:00	5,3	78	3,9	4,5	5,9
4300	2016-08-01 05:00:00	5,2	72	2,7	3,6	4,8
4300	2016-08-01 06:00:00	6	94	1,6	2,6	3,2
4300	2016-08-01 07:00:00	6,5	90	3,1	3,8	5,1
4300	2016-08-01 08:00:00	7,5	87	1,9	2,6	3,4
4300	2016-08-01 09:00:00	9,1	204	1,5	2,1	3,2
4300	2016-08-01 10:00:00	10,6	63	1,9	1,9	3,1
4300	2016-08-01 11:00:00	12,7	70	1,3	2	3,4
4300	2016-08-01 12:00:00	13,9	220	1,5	1,6	3,6
4300	2016-08-01 13:00:00	13	345	1,4	1,6	2,8
4300	2016-08-01 14:00:00	13,8	102	2,2	2,2	3,5
4300	2016-08-01 15:00:00	14,3	37	2,7	2,7	4,1
4300	2016-08-01 16:00:00	14,1	36	3,2	3,2	4,7
4300	2016-08-01 17:00:00	11,4	251	1,1	4,3	9
4300	2016-08-01 18:00:00	11,2	295	1,7	3,5	4
4300	2016-08-01 19:00:00	11,8	21	1,3	2,4	3
4300	2016-08-01 20:00:00	12,5	5	0,3	1	1,4
4300	2016-08-01 21:00:00	11,6	85	0,6	0,6	0,9
4300	2016-08-01 22:00:00	10,8	127	0,2	2	2,8
4300	2016-08-01 23:00:00	9,6	228	3,8	3,8	4,6
4300	2016-08-02 00:00:00	9	160	2,5	2,5	3,4
4300	2016-08-02 01:00:00	8,5	114	2,1	2,3	2,8
4300	2016-08-02 02:00:00	8,5	91	2,1	2,2	2,6
4300	2016-08-02 03:00:00	8,2	73	2,3	2,3	2,9
4300	2016-08-02 04:00:00	8,3	78	2,2	2,5	3
4300	2016-08-02 05:00:00	8,4	288	0,7	1,6	2,5
4300	2016-08-02 06:00:00	8,4	308	2	2,7	3,8
4300	2016-08-02 07:00:00	8	316	4,1	4,1	5,1
4300	2016-08-02 08:00:00	7,7	317	4,3	4,8	6
4300	2016-08-02 09:00:00	7,2	335	4,4	5,1	6,6
4300	2016-08-02 10:00:00	7,4	325	2,1	4,1	5,5
4300	2016-08-02 11:00:00	8,1	299	2	2,3	3,7
4300	2016-08-02 12:00:00	9,1	324	1,6	1,8	3
4300	2016-08-02 13:00:00	9,8	317	1,7	2,2	3,5
4300	2016-08-02 14:00:00	10,7	95	3,1	3,1	4,4
4300	2016-08-02 15:00:00	9,2	43	3,7	4,3	5,7
4300	2016-08-02 16:00:00	10	355	2,7	2,9	4,5
4300	2016-08-02 17:00:00	10,5	16	4,5	4,5	6,2
4300	2016-08-02 18:00:00	10,6	19	4,8	4,8	6,4
4300	2016-08-02 19:00:00	9,7	48	4,9	4,9	6,4
4300	2016-08-02 20:00:00	8,9	29	5	5	7
4300	2016-08-02 21:00:00	8,4	29	2,9	4,2	6,5
4300	2016-08-02 22:00:00	8	5	2,3	2,7	3,8
4300	2016-08-02 23:00:00	7,5	328	2,3	2,5	3,1
4300	2016-08-03 00:00:00	7,2	319	1,9	2	2,7
4300	2016-08-03 01:00:00	7,2	304	2,6	2,7	3,3
4300	2016-08-03 02:00:00	7,1	322	2,9	3,1	4,1
4300	2016-08-03 03:00:00	7,1	327	1	2,8	3,7
4300	2016-08-03 04:00:00	6,6	46	1,3	1,3	1,9
4300	2016-08-03 05:00:00	6,5	327	1,6	1,8	2,3
4300	2016-08-03 06:00:00	6,8	154	0,1	1,1	1,6
4300	2016-08-03 07:00:00	7,6	102	0,8	0,8	2,3
4300	2016-08-03 08:00:00	7,1	97	2	2,6	3,4
4300	2016-08-03 09:00:00	7,8	106	1,4	2,1	2,9
4300	2016-08-03 10:00:00	8,1	253	2,2	2,2	3,4
4300	2016-08-03 11:00:00	8,8	281	1,8	2,2	3,3
4300	2016-08-03 12:00:00	8,5	315	3,9	3,9	5,3
4300	2016-08-03 13:00:00	8,7	314	3,6	4,6	5,8
4300	2016-08-03 14:00:00	9,8	326	3,5	3,9	5,5
4300	2016-08-03 15:00:00	9,8	327	3,6	4,4	6,2
4300	2016-08-03 16:00:00	10,6	16	3	3,7	5,3
4300	2016-08-03 17:00:00	10,3	345	2,6	3,7	5,3
4300	2016-08-03 18:00:00	9,2	307	5,3	5,3	7,6
4300	2016-08-03 19:00:00	9,4	334	4,4	5,8	7,1
4300	2016-08-03 20:00:00	8,6	322	2,3	3,6	5,1
4300	2016-08-03 21:00:00	8	327	2,7	2,8	3,6
4300	2016-08-03 22:00:00	5,8	305	2,8	3,3	3,8
4300	2016-08-03 23:00:00	4,9	324	3	3	3,6
4300	2016-08-04 00:00:00	5,9	307	2,4	3,1	3,5
4300	2016-08-04 01:00:00	5,7	77	0,9	2,6	3,2
4300	2016-08-04 02:00:00	5	120	1,6	2,4	3
4300	2016-08-04 03:00:00	5,5	83	0,5	1,3	1,7
4300	2016-08-04 04:00:00	5,8	121	1,6	1,6	1,8
4300	2016-08-04 05:00:00	5,7	123	1,5	1,8	2,1
4300	2016-08-04 06:00:00	6,4	30	0,7	1	1,3
4300	2016-08-04 07:00:00	7	320	1,3	1,3	1,9
4300	2016-08-04 08:00:00	7,2	303	2	2	2,7
4300	2016-08-04 09:00:00	7,6	294	1,5	1,8	2,9
4300	2016-08-04 10:00:00	9,3	283	1	1,5	2,6
4300	2016-08-04 11:00:00	8,9	314	4,1	4,1	5,8
4300	2016-08-04 12:00:00	8,9	9	3,9	4,8	6,2
4300	2016-08-04 13:00:00	7,7	332	2	3,7	5,2
4300	2016-08-04 14:00:00	8,7	81	0,7	1,7	4,4
4300	2016-08-04 15:00:00	8,8	187	2,3	2,3	3,4
4300	2016-08-04 16:00:00	9,8	55	3,6	4,4	5,9
4300	2016-08-04 17:00:00	8,6	354	3,9	3,9	6,4
4300	2016-08-04 18:00:00	8,1	312	5,3	5,3	7
4300	2016-08-04 19:00:00	8,6	328	2,9	5,3	6,9
4300	2016-08-04 20:00:00	8,9	54	1,7	2,9	4
4300	2016-08-04 21:00:00	9	336	1,6	1,6	2,4
4300	2016-08-04 22:00:00	7,2	328	1,4	3,7	4,4
4300	2016-08-04 23:00:00	5,8	327	2,6	2,6	2,9
4300	2016-08-05 00:00:00	6,6	289	0,9	2,2	2,6
4300	2016-08-05 01:00:00	5,8	291	1,9	2,6	3,3
4300	2016-08-05 02:00:00	3,8	347	1	2,1	2,8
4300	2016-08-05 03:00:00	4,2	111	2	2,8	3,4
4300	2016-08-05 04:00:00	3,6	121	2,7	2,7	3,3
4300	2016-08-05 05:00:00	3,4	94	1	2,7	3,5
4300	2016-08-05 06:00:00	4,4	322	1	1,2	1,5
4300	2016-08-05 07:00:00	5,3	102	0,5	1,1	1,5
4300	2016-08-05 08:00:00	6,3	128	0,6	1,4	1,9
4300	2016-08-05 09:00:00	7	172	1,3	1,3	2,4
4300	2016-08-05 10:00:00	8,9	215	1	1,5	2,2
4300	2016-08-05 11:00:00	11,2	27	0,9	1,5	3,4
4300	2016-08-05 12:00:00	11,9	353	0,6	1,1	2
4300	2016-08-05 13:00:00	11,9	202	1,7	1,7	2,6
4300	2016-08-05 14:00:00	11,2	193	1,3	1,9	2,8
4300	2016-08-05 15:00:00	13,5	212	0,8	1,6	3,1
4300	2016-08-05 16:00:00	12,1	169	2,4	2,4	3
4300	2016-08-05 17:00:00	10,9	174	4,9	5,3	8,5
4300	2016-08-05 18:00:00	11,5	141	1,3	4,2	5,6
4300	2016-08-05 19:00:00	11,8	296	2,2	2,2	4,1
4300	2016-08-05 20:00:00	12	313	1,4	2,7	3,9
4300	2016-08-05 21:00:00	11,4	199	1,6	2,2	2,9
4300	2016-08-05 22:00:00	7,7	303	1,8	2,3	3,3
4300	2016-08-05 23:00:00	6,3	344	1,4	1,9	2,8
4300	2016-08-06 00:00:00	6,8	205	0,8	2,8	4
4300	2016-08-06 01:00:00	6	172	0,1	1,3	1,9
4300	2016-08-06 02:00:00	6,6	72	1,3	1,7	2,2
4300	2016-08-06 03:00:00	7,2	172	3,9	3,9	4,9
4300	2016-08-06 04:00:00	7,3	193	3,8	4,2	5,9
4300	2016-08-06 05:00:00	7,4	146	0,8	4,3	5,3
4300	2016-08-06 06:00:00	7,5	174	2,3	3	4
4300	2016-08-06 07:00:00	8,5	164	3,7	3,7	5,1
4300	2016-08-06 08:00:00	9,3	179	4,3	4,5	5,6
4300	2016-08-06 09:00:00	10,7	181	2,9	4,1	5,5
4300	2016-08-06 10:00:00	12,5	190	1,1	2,3	3,5
4300	2016-08-06 11:00:00	13,2	197	1,3	1,8	2,6
4300	2016-08-06 12:00:00	15	204	1,1	1,1	1,9
4300	2016-08-06 13:00:00	15,2	214	1,3	1,5	2,4
4300	2016-08-06 14:00:00	13,4	298	0,9	1,4	2,5
4300	2016-08-06 15:00:00	16	232	1,1	1,8	2,8
4300	2016-08-06 16:00:00	14,3	18	6,2	6,2	8,9
4300	2016-08-06 17:00:00	12,3	7	6,6	6,8	9,2
4300	2016-08-06 18:00:00	12	19	6,7	6,7	9,8
4300	2016-08-06 19:00:00	11,8	20	6,7	7,6	10,9
4300	2016-08-06 20:00:00	11,4	32	5,4	5,4	7,2
4300	2016-08-06 21:00:00	10,2	46	5,3	6,1	7,4
4300	2016-08-06 22:00:00	8,2	23	4,3	5,5	6,9
4300	2016-08-06 23:00:00	4,8	336	2,5	4,1	5,3
4300	2016-08-07 00:00:00	7,1	22	4,9	5,1	6,6
4300	2016-08-07 01:00:00	6,2	308	2,1	4,6	6,6
4300	2016-08-07 02:00:00	5,4	313	2,4	3,3	5,8
4300	2016-08-07 03:00:00	5,3	40	1,3	4,3	6,3
4300	2016-08-07 04:00:00	5	352	3,2	3,2	5,2
4300	2016-08-07 05:00:00	4,3	283	1,6	2,7	3,9
4300	2016-08-07 06:00:00	4	291	2	2,7	4
4300	2016-08-07 07:00:00	6	310	2,1	2,7	4,1
4300	2016-08-07 08:00:00	7,7	293	2	2,6	3,9
4300	2016-08-07 09:00:00	9,5	3	2,5	2,9	6,4
4300	2016-08-07 10:00:00	10,1	310	6,9	6,9	8,5
4300	2016-08-07 11:00:00	10,7	318	9,3	9,3	11,7
4300	2016-08-07 12:00:00	8,8	309	10	11,2	14,6
4300	2016-08-07 13:00:00	8,6	337	7,7	10,1	13,5
4300	2016-08-07 14:00:00	9	330	7,6	8,9	12,4
4300	2016-08-07 15:00:00	9,3	347	6,3	8,2	12,2
4300	2016-08-07 16:00:00	8,9	346	8,9	8,9	13,8
4300	2016-08-07 17:00:00	8,7	345	9,6	9,6	12,9
4300	2016-08-07 18:00:00	9,3	350	8,1	9,2	12,8
4300	2016-08-07 19:00:00	8,7	318	7,6	9	11,8
4300	2016-08-07 20:00:00	6,8	329	6,9	8,7	12,2
4300	2016-08-07 21:00:00	6,3	312	6,4	7,7	10,9
4300	2016-08-07 22:00:00	6	308	6,3	6,7	9,2
4300	2016-08-07 23:00:00	5,9	301	6,1	7	10,3
4300	2016-08-08 00:00:00	5,7	294	3,7	6	8,6
4300	2016-08-08 01:00:00	5,5	307	5	5	7,4
4300	2016-08-08 02:00:00	4,7	318	2,9	4,5	5,9
4300	2016-08-08 03:00:00	4,8	307	2,4	2,7	3,6
4300	2016-08-08 04:00:00	3,9	290	2,9	3,5	4,9
4300	2016-08-08 05:00:00	2,3	321	2,9	3,6	4,3
4300	2016-08-08 06:00:00	4,6	306	1,2	3	3,2
4300	2016-08-08 07:00:00	5,6	335	0,8	1,5	2,3
4300	2016-08-08 08:00:00	7	305	3,9	3,9	5,7
4300	2016-08-08 09:00:00	7,6	301	3,1	3,7	5,7
4300	2016-08-08 10:00:00	7,8	286	4,1	4,1	6,1
4300	2016-08-08 11:00:00	9,2	302	4,1	4,2	7,4
4300	2016-08-08 12:00:00	9,7	324	5,5	5,5	8,5
4300	2016-08-08 13:00:00	10,5	310	5,3	6,1	10,3
4300	2016-08-08 14:00:00	10,1	316	5,9	6,6	10
4300	2016-08-08 15:00:00	10,5	330	5,2	6	8,9
4300	2016-08-08 16:00:00	10,5	336	5,3	5,6	8,5
4300	2016-08-08 17:00:00	10,2	319	5,8	6,2	8,8
4300	2016-08-08 18:00:00	9,6	4	6,1	6,1	8,7
4300	2016-08-08 19:00:00	7,6	349	5,7	6,6	8,3
4300	2016-08-08 20:00:00	6,5	335	5,5	5,5	7,3
4300	2016-08-08 21:00:00	5,4	327	3,6	4,4	6
4300	2016-08-08 22:00:00	4,7	97	2,7	4,2	6
4300	2016-08-08 23:00:00	2,3	329	2	2,9	4,2
4300	2016-08-09 00:00:00	3,3	90	0,6	1,1	2,2
4300	2016-08-09 01:00:00	1,4	4	0,8	1	1,9
4300	2016-08-09 02:00:00	2,2	84	3	3,3	3,9
4300	2016-08-09 03:00:00	2,4	107	2,3	2,8	3,4
4300	2016-08-09 04:00:00	2,4	146	2,2	3,3	3,9
4300	2016-08-09 05:00:00	3,5	106	1	1,7	2,2
4300	2016-08-09 06:00:00	3	78	2,6	2,7	3,5
4300	2016-08-09 07:00:00	3,9	79	2,9	3	3,8
4300	2016-08-09 08:00:00	5,1	79	2,6	3,3	4,1
4300	2016-08-09 09:00:00	6,5	87	3	3	3,9
4300	2016-08-09 10:00:00	9,1	95	2,3	3	3,7
4300	2016-08-09 11:00:00	10,3	216	1,7	2,2	3,6
4300	2016-08-09 12:00:00	11,6	221	2,1	2,2	2,9
4300	2016-08-09 13:00:00	11,7	217	1,7	2,4	2,9
4300	2016-08-09 14:00:00	12,5	224	1	1,7	2,3
4300	2016-08-09 15:00:00	12,6	203	1	1,4	1,9
4300	2016-08-09 16:00:00	14,3	212	1,1	1,8	2,5
4300	2016-08-09 17:00:00	13,6	310	2,7	2,7	4,2
4300	2016-08-09 18:00:00	13,3	274	1,9	2,6	4,1
4300	2016-08-09 19:00:00	11,8	289	3,1	3,7	5,3
4300	2016-08-09 20:00:00	11,5	317	2,1	3,8	8,6
4300	2016-08-09 21:00:00	9,3	311	1,9	3	4,2
4300	2016-08-09 22:00:00	9,3	286	1,5	1,7	2,4
4300	2016-08-09 23:00:00	8,5	84	1,6	2	2,5
4300	2016-08-10 00:00:00	7,9	70	1,3	1,9	2,5
4300	2016-08-10 01:00:00	6,9	118	2,7	3,3	3,9
4300	2016-08-10 02:00:00	7,3	144	1,7	2,3	2,9
4300	2016-08-10 03:00:00	7,6	147	1,4	1,5	2
4300	2016-08-10 04:00:00	6,8	145	1,8	1,8	2,3
4300	2016-08-10 05:00:00	6,9	77	1,9	1,9	2,4
4300	2016-08-10 06:00:00	7	85	2,1	2,1	2,5
4300	2016-08-10 07:00:00	7,5	85	3,1	3,1	3,9
4300	2016-08-10 08:00:00	8,9	91	2,9	3,4	4,3
4300	2016-08-10 09:00:00	9,9	85	2,5	2,8	3,6
4300	2016-08-10 10:00:00	11	89	2,6	2,6	3,5
4300	2016-08-10 11:00:00	12,5	107	1,6	2,6	3,3
4300	2016-08-10 12:00:00	14,1	169	1,6	2,1	3,8
4300	2016-08-10 13:00:00	15,6	34	1,1	2,1	3,6
4300	2016-08-10 14:00:00	16,1	42	1,3	1,6	3,1
4300	2016-08-10 15:00:00	16,6	248	1,8	1,8	2,7
4300	2016-08-10 16:00:00	16,7	279	1,5	2	2,9
4300	2016-08-10 17:00:00	17,3	341	1,4	2	3,2
4300	2016-08-10 18:00:00	17,5	300	1,5	1,9	3,1
4300	2016-08-10 19:00:00	16,9	269	0,6	2,2	3
4300	2016-08-10 20:00:00	15,7	99	4,3	4,3	5,9
4300	2016-08-10 21:00:00	13,7	122	2,2	5,6	9,1
4300	2016-08-10 22:00:00	11,9	120	5,5	6,4	8,8
4300	2016-08-10 23:00:00	10,4	116	3,8	5,3	6,7
4300	2016-08-11 00:00:00	10,3	84	5,6	5,6	8,1
4300	2016-08-11 01:00:00	9,8	76	2,8	5,1	6,7
4300	2016-08-11 02:00:00	9,7	72	3,8	3,8	5,9
4300	2016-08-11 03:00:00	10,6	123	2,5	3,5	5,4
4300	2016-08-11 04:00:00	10,3	153	2	2	5,8
4300	2016-08-11 05:00:00	9,6	180	4,2	4,7	6,1
4300	2016-08-11 06:00:00	9,3	166	2,5	4,4	5,9
4300	2016-08-11 07:00:00	9	85	2,2	2,2	3,8
4300	2016-08-11 08:00:00	9,4	100	3,1	3,2	4,5
4300	2016-08-11 09:00:00	9,4	82	3,5	4	5,7
4300	2016-08-11 10:00:00	9,4	98	4,6	4,6	5,8
4300	2016-08-11 11:00:00	9,6	93	5,2	5,6	7,3
4300	2016-08-11 12:00:00	10,4	107	4,4	6	9,8
4300	2016-08-11 13:00:00	10,8	106	5,5	5,5	8,6
4300	2016-08-11 14:00:00	11,5	109	6,5	6,5	9,9
4300	2016-08-11 15:00:00	11,3	113	7,2	7,2	10,5
4300	2016-08-11 16:00:00	11,7	96	6,8	7,4	10,1
4300	2016-08-11 17:00:00	12,2	101	6,9	7,4	10,3
4300	2016-08-11 18:00:00	11,8	109	6,3	7,6	10,9
4300	2016-08-11 19:00:00	11,5	99	6,9	7,1	10,3
4300	2016-08-11 20:00:00	10,9	84	6,4	7,9	10,3
4300	2016-08-11 21:00:00	10,3	87	6,7	6,9	9,9
4300	2016-08-11 22:00:00	9,9	89	7,4	7,4	10,3
4300	2016-08-11 23:00:00	9,4	85	5,5	6,8	9,6
4300	2016-08-12 00:00:00	9,3	89	6,1	6,1	8,1
4300	2016-08-12 01:00:00	9,6	101	6,4	7,5	10,2
4300	2016-08-12 02:00:00	9,5	102	6,1	6,2	9
4300	2016-08-12 03:00:00	9,1	77	3,9	5,7	8,2
4300	2016-08-12 04:00:00	9	80	4,4	4,8	6,4
4300	2016-08-12 05:00:00	8,7	67	4,3	4,9	6,4
4300	2016-08-12 06:00:00	8,7	73	5,2	5,3	7,2
4300	2016-08-12 07:00:00	8,6	67	3,9	5,1	6,9
4300	2016-08-12 08:00:00	8,7	61	4	4,2	6,2
4300	2016-08-12 09:00:00	9	69	4,2	5,3	7,3
4300	2016-08-12 10:00:00	9,4	71	4,3	5,1	6,8
4300	2016-08-12 11:00:00	10,1	69	5,5	5,5	7,3
4300	2016-08-12 12:00:00	10,3	64	4,6	5,3	7,6
4300	2016-08-12 13:00:00	10,5	53	5	5,3	7,3
4300	2016-08-12 14:00:00	10,2	26	4,3	5,2	7,4
4300	2016-08-12 15:00:00	9,6	32	5,1	5,1	6,7
4300	2016-08-12 16:00:00	9,6	47	4,4	5,1	6,6
4300	2016-08-12 17:00:00	9,7	53	5	5,1	7
4300	2016-08-12 18:00:00	9,6	47	4,9	5,1	6,7
4300	2016-08-12 19:00:00	9,4	42	5,1	5,1	6,4
4300	2016-08-12 20:00:00	9	46	4,8	4,9	6,7
4300	2016-08-12 21:00:00	8,6	52	4,5	4,7	6
4300	2016-08-12 22:00:00	8	54	3,4	4,8	5,7
4300	2016-08-12 23:00:00	8	57	2,8	3,8	4,7
4300	2016-08-13 00:00:00	7,6	66	2,4	3,3	4,2
4300	2016-08-13 01:00:00	7,4	72	1,8	2,7	3,5
4300	2016-08-13 02:00:00	7,5	61	1	3,7	4,4
4300	2016-08-13 03:00:00	7,7	72	2,8	3,5	4,5
4300	2016-08-13 04:00:00	7,6	88	3	3,1	4,3
4300	2016-08-13 05:00:00	7,3	106	2,9	3,6	4,9
4300	2016-08-13 06:00:00	7,6	112	3,1	3,5	4,6
4300	2016-08-13 07:00:00	7,9	123	2	2,9	3,8
4300	2016-08-13 08:00:00	9,1	116	1,9	2,5	3,6
4300	2016-08-13 09:00:00	9,9	118	1,9	2,3	3,6
4300	2016-08-13 10:00:00	10,9	125	1,6	1,7	3
4300	2016-08-13 11:00:00	12,7	160	1,7	1,7	2,6
4300	2016-08-13 12:00:00	15,3	162	1,3	2,2	2,9
4300	2016-08-13 13:00:00	14,8	184	1,5	1,9	2,7
4300	2016-08-13 14:00:00	16,4	258	1,2	1,4	2,4
4300	2016-08-13 15:00:00	17,6	205	1,3	2,2	3,1
4300	2016-08-13 16:00:00	17,2	251	3,2	3,2	4,6
4300	2016-08-13 17:00:00	16,8	279	1,1	2,8	3,9
4300	2016-08-13 18:00:00	16,3	141	1,3	2,1	2,8
4300	2016-08-13 19:00:00	14,3	202	5,1	5,2	7,9
4300	2016-08-13 20:00:00	13,4	205	2,8	5,7	7,4
4300	2016-08-13 21:00:00	11,6	254	2,9	7,6	11,1
4300	2016-08-13 22:00:00	11	273	2,3	2,3	3,3
4300	2016-08-13 23:00:00	10,2	312	1,1	2,2	3
4300	2016-08-14 00:00:00	9,9	284	2,6	2,6	4,1
4300	2016-08-14 01:00:00	8,7	324	2,8	4,4	6
4300	2016-08-14 02:00:00	8,3	289	2,9	4,7	6,3
4300	2016-08-14 03:00:00	7,7	256	2,4	3,3	4,6
4300	2016-08-14 04:00:00	7	280	2,7	2,7	3,8
4300	2016-08-14 05:00:00	6,9	300	1,1	2,3	3,2
4300	2016-08-14 06:00:00	7	338	0,5	1,1	1,7
4300	2016-08-14 07:00:00	7,5	86	0	0,1	0,4
4300	2016-08-14 08:00:00	7,8	81	3,1	3,4	4,2
4300	2016-08-14 09:00:00	8,7	86	3,6	4,2	5,4
4300	2016-08-14 10:00:00	9,4	77	3	4	5,2
4300	2016-08-14 11:00:00	10	84	2,9	3,5	4,8
4300	2016-08-14 12:00:00	11	113	2,3	3	4,1
4300	2016-08-14 13:00:00	11,8	99	1,8	2,4	3,2
4300	2016-08-14 14:00:00	13,5	131	1	1,5	2,2
4300	2016-08-14 15:00:00	14,1	67	1,5	1,5	2,2
4300	2016-08-14 16:00:00	15,1	172	3,9	4	5,1
4300	2016-08-14 17:00:00	15	183	3,9	4,5	5,4
4300	2016-08-14 18:00:00	14,6	176	4,4	4,8	5,6
4300	2016-08-14 19:00:00	14	183	5,2	6	7,3
4300	2016-08-14 20:00:00	13,6	181	5,5	5,5	6,3
4300	2016-08-14 21:00:00	13,4	165	4,7	5,9	6,9
4300	2016-08-14 22:00:00	13	95	1,6	4,1	4,9
4300	2016-08-14 23:00:00	12,1	162	2,6	2,6	2,8
4300	2016-08-15 00:00:00	11	82	1,1	2,7	3,1
4300	2016-08-15 01:00:00	11,5	97	2,5	2,6	3,1
4300	2016-08-15 02:00:00	10,8	77	2	2,6	3,1
4300	2016-08-15 03:00:00	11,3	99	1,7	2,4	2,9
4300	2016-08-15 04:00:00	11,6	84	2,6	3,4	5,3
4300	2016-08-15 05:00:00	11,3	80	1,4	4,1	5,4
4300	2016-08-15 06:00:00	11,4	30	1,4	2,9	3,8
4300	2016-08-15 07:00:00	12,7	87	3,4	3,4	4,9
4300	2016-08-15 08:00:00	13,3	125	3,2	3,6	5,4
4300	2016-08-15 09:00:00	13,8	150	4	4	5,7
4300	2016-08-15 10:00:00	14,1	129	5,3	5,9	8,7
4300	2016-08-15 11:00:00	15	70	2,5	5	8,2
4300	2016-08-15 12:00:00	14,9	94	4,4	5,4	8,2
4300	2016-08-15 13:00:00	13,9	97	7,8	7,8	10
4300	2016-08-15 14:00:00	14,4	106	7,2	8,8	11,2
4300	2016-08-15 15:00:00	13,9	118	5,3	7,2	10,9
4300	2016-08-15 16:00:00	15	139	8,3	8,3	11,5
4300	2016-08-15 17:00:00	15	178	3,2	7,3	10,2
4300	2016-08-15 18:00:00	15,2	167	4,3	6,8	8,2
4300	2016-08-15 19:00:00	15,3	148	2,5	4,8	5,9
4300	2016-08-15 20:00:00	14,8	131	1,6	2,3	3,2
4300	2016-08-15 21:00:00	14,4	100	3,4	3,4	4,6
4300	2016-08-15 22:00:00	13,4	274	2,6	3,2	6,2
4300	2016-08-15 23:00:00	13,7	150	2,5	3	5
4300	2016-08-16 00:00:00	14,1	162	6,4	6,4	9,2
4300	2016-08-16 01:00:00	13,1	163	7,1	7,1	10,1
4300	2016-08-16 02:00:00	13,1	207	3,4	7,1	8,8
4300	2016-08-16 03:00:00	12,2	185	9,2	9,2	11,9
4300	2016-08-16 04:00:00	11,2	191	4,4	10,2	12
4300	2016-08-16 05:00:00	11,9	186	9,8	9,8	12,8
4300	2016-08-16 06:00:00	11,6	190	9,7	12,8	15,5
4300	2016-08-16 07:00:00	11,4	180	1,9	9,1	10,7
4300	2016-08-16 08:00:00	12,5	198	3,9	3,9	6,6
4300	2016-08-16 09:00:00	13,6	192	2,4	6	6,6
4300	2016-08-16 10:00:00	13,6	164	3,5	3,6	4,6
4300	2016-08-16 11:00:00	13,5	154	4	4,5	5,2
4300	2016-08-16 12:00:00	13,7	159	2,4	3,4	4,4
4300	2016-08-16 13:00:00	14	186	3,6	3,6	4
4300	2016-08-16 14:00:00	14	158	2,2	3,6	4,7
4300	2016-08-16 15:00:00	14,1	326	1,4	5,1	6,2
4300	2016-08-16 16:00:00	16,5	82	2,2	2,2	4,4
4300	2016-08-16 17:00:00	17,4	40	0,3	2,7	4,2
4300	2016-08-16 18:00:00	16,2	177	5,6	5,6	7,4
4300	2016-08-16 19:00:00	15,6	213	5,1	7,5	9,7
4300	2016-08-16 20:00:00	14,8	214	4,1	7,2	8,6
4300	2016-08-16 21:00:00	12,4	295	0,8	3,3	3,7
4300	2016-08-16 22:00:00	11,9	142	2,2	2,4	3,7
4300	2016-08-16 23:00:00	12	332	0,1	1,4	1,9
4300	2016-08-17 00:00:00	9,6	100	2	2,4	3,2
4300	2016-08-17 01:00:00	7,6	108	1	1	1,9
4300	2016-08-17 02:00:00	8,3	21	0,7	1,2	2
4300	2016-08-17 03:00:00	7,6	107	1	1	1,5
4300	2016-08-17 04:00:00	9,1	172	1,1	1,8	2,1
4300	2016-08-17 05:00:00	8,6	285	0,8	1,1	1,8
4300	2016-08-17 06:00:00	8,7	153	1,8	2	2,6
4300	2016-08-17 07:00:00	9,1	191	0,7	2,8	3,2
4300	2016-08-17 08:00:00	9,5	161	0,9	1,7	2,4
4300	2016-08-17 09:00:00	9,9	102	1,1	1,3	2,1
4300	2016-08-17 10:00:00	10,6	195	0,7	1,4	1,9
4300	2016-08-17 11:00:00	10,9	224	2,1	2,1	2,8
4300	2016-08-17 12:00:00	11,4	206	1,4	1,8	2,2
4300	2016-08-17 13:00:00	12,5	93	0,3	1,3	1,9
4300	2016-08-17 14:00:00	14,5	240	0,9	0,9	1,6
4300	2016-08-17 15:00:00	14,7	210	0,9	2	2,4
