STOD	TIMI	AR	MAN	DAGUR	KLST	T	D	F	FX	FG
4300	2017-11-11 04:00:00	2017	11	11	4	-2,9	295	1,9	2,5	3,8
4300	2017-11-11 05:00:00	2017	11	11	5	-2,3	287	1,8	1,8	3,3
4300	2017-11-11 06:00:00	2017	11	11	6	-2,3	276	1,4	2,2	3,2
4300	2017-11-11 07:00:00	2017	11	11	7	-2,1	216	2,2	2,7	4,3
4300	2017-11-11 08:00:00	2017	11	11	8	-2,8	201	4,9	5	6
4300	2017-11-11 09:00:00	2017	11	11	9	-3,3	203	5,3	5,4	6,7
4300	2017-11-11 10:00:00	2017	11	11	10	-3,3	191	4,2	5,4	6,4
4300	2017-11-11 11:00:00	2017	11	11	11	-3,4	195	4,2	4,3	5,1
4300	2017-11-11 12:00:00	2017	11	11	12	-3,3	191	3,9	4,1	4,9
4300	2017-11-11 13:00:00	2017	11	11	13	-3	193	2,9	3,5	4,3
4300	2017-11-11 14:00:00	2017	11	11	14	-3,1	196	3,2	3,3	4
4300	2017-11-11 15:00:00	2017	11	11	15	-3,1	202	2,7	3,1	3,9
4300	2017-11-11 16:00:00	2017	11	11	16	-3,1	204	2,8	2,8	3,4
4300	2017-11-11 17:00:00	2017	11	11	17	-2,8	210	2,5	2,8	3,4
4300	2017-11-11 18:00:00	2017	11	11	18	-2,4	284	3,4	3,4	4,8
4300	2017-11-11 19:00:00	2017	11	11	19	-2,2	298	2,2	3,2	4,7
4300	2017-11-11 20:00:00	2017	11	11	20	-2,8	302	2,5	2,9	3,9
4300	2017-11-11 21:00:00	2017	11	11	21	-3,5	314	1,1	2,5	2,9
4300	2017-11-11 22:00:00	2017	11	11	22	-3,5	299	2,2	2,2	2,8
4300	2017-11-11 23:00:00	2017	11	11	23	-4,7	303	1,3	2	2,6
4300	2017-11-12 00:00:00	2017	11	11	24	-5,6	311	1	2,1	2,7
4300	2017-11-12 01:00:00	2017	11	12	1	-6,3	114	0,8	1,1	1,7
4300	2017-11-12 02:00:00	2017	11	12	2	-7,6	340	0	1,2	1,9
4300	2017-11-12 03:00:00	2017	11	12	3	-6,4	86	0,7	0,7	1,1
4300	2017-11-12 04:00:00	2017	11	12	4	-5,7	50	0,5	0,5	1,1
4300	2017-11-12 05:00:00	2017	11	12	5	-8,6	189	0,9	0,9	1,4
4300	2017-11-12 06:00:00	2017	11	12	6	-6,2	201	5,9	5,9	7,1
4300	2017-11-12 07:00:00	2017	11	12	7	-5,9	199	4,5	5,8	7,1
4300	2017-11-12 08:00:00	2017	11	12	8	-4,7	162	3	5	7
4300	2017-11-12 09:00:00	2017	11	12	9	-7,6	192	3	3	4,5
4300	2017-11-12 10:00:00	2017	11	12	10	-8,4	175	1	3,1	3,9
4300	2017-11-12 11:00:00	2017	11	12	11	-12,9	190	1,7	2,2	2,9
4300	2017-11-12 12:00:00	2017	11	12	12	-12,5	109	0,1	1,9	2,3
4300	2017-11-12 13:00:00	2017	11	12	13	-11	210	0	1,6	2,1
4300	2017-11-12 14:00:00	2017	11	12	14	-13,1	0	0	0,1	0,4
4300	2017-11-12 15:00:00	2017	11	12	15	-14,6	106	0,1	0,9	1,6
4300	2017-11-12 16:00:00	2017	11	12	16	-12,3	60	0,9	0,9	2
4300	2017-11-12 17:00:00	2017	11	12	17	-6,2	91	4,7	4,9	6,4
4300	2017-11-12 18:00:00	2017	11	12	18	-6,4	87	2,9	3,9	5,3
4300	2017-11-12 19:00:00	2017	11	12	19	-6,6	125	2,1	4,4	5,8
4300	2017-11-12 20:00:00	2017	11	12	20	-4,6	90	2,7	2,7	3,3
4300	2017-11-12 21:00:00	2017	11	12	21	-3,5	89	2,5	2,7	3,7
4300	2017-11-12 22:00:00	2017	11	12	22	-0,4	164	5	5	6,7
4300	2017-11-12 23:00:00	2017	11	12	23	-0,2	136	7	9,5	11,7
4300	2017-11-13 00:00:00	2017	11	12	24	0,8	145	9	9	12,4
4300	2017-11-13 01:00:00	2017	11	13	1	2,2	132	7,5	9,5	12,5
4300	2017-11-13 02:00:00	2017	11	13	2	2,6	150	8,5	9,1	13,8
4300	2017-11-13 03:00:00	2017	11	13	3	2,8	139	7,8	8,5	12,9
4300	2017-11-13 04:00:00	2017	11	13	4	4,2	171	8,6	8,6	16,9
4300	2017-11-13 05:00:00	2017	11	13	5	2,7	139	3	10,7	15,8
4300	2017-11-13 06:00:00	2017	11	13	6	1,9	148	3,2	4,1	6,3
4300	2017-11-13 07:00:00	2017	11	13	7	2,9	197	9,8	11,3	13,4
4300	2017-11-13 08:00:00	2017	11	13	8	2,4	173	7,6	9,8	11,6
4300	2017-11-13 09:00:00	2017	11	13	9	0,7	189	9,5	9,5	11,4
4300	2017-11-13 10:00:00	2017	11	13	10	1	181	11,1	11,5	13,8
4300	2017-11-13 11:00:00	2017	11	13	11	0,2	191	9,8	11,7	13,9
4300	2017-11-13 12:00:00	2017	11	13	12	0,4	187	8,9	9,5	11,1
4300	2017-11-13 13:00:00	2017	11	13	13	-0,6	188	8,7	10,5	12,5
4300	2017-11-13 14:00:00	2017	11	13	14	-0,4	186	8,5	9,5	12,5
4300	2017-11-13 15:00:00	2017	11	13	15	-1,2	185	9,1	10,2	12
4300	2017-11-13 16:00:00	2017	11	13	16	-1,8	185	7,1	8,7	10,5
4300	2017-11-13 17:00:00	2017	11	13	17	-0,5	186	6,4	9,9	11,5
4300	2017-11-13 18:00:00	2017	11	13	18	-0,8	183	9,3	9,3	11,1
4300	2017-11-13 19:00:00	2017	11	13	19	-0,9	180	10,5	11,1	12,7
4300	2017-11-13 20:00:00	2017	11	13	20	-1,9	163	5,7	10,2	12,3
4300	2017-11-13 21:00:00	2017	11	13	21	-2,3	171	6	7,2	9,9
4300	2017-11-13 22:00:00	2017	11	13	22	-2,1	178	5,9	7,8	9,6
4300	2017-11-13 23:00:00	2017	11	13	23	-2	173	7,5	7,5	9,2
4300	2017-11-14 00:00:00	2017	11	13	24	-2	178	8,6	8,6	10
4300	2017-11-14 01:00:00	2017	11	14	1	-1,7	172	6,8	8,2	10,2
4300	2017-11-14 02:00:00	2017	11	14	2	-1,3	175	9	9,3	11,1
4300	2017-11-14 03:00:00	2017	11	14	3	-2,4	191	11,3	11,6	13,4
4300	2017-11-14 04:00:00	2017	11	14	4	-3,1	192	9,3	10,9	12,6
4300	2017-11-14 05:00:00	2017	11	14	5	-3,1	176	3,4	7,9	8,7
4300	2017-11-14 06:00:00	2017	11	14	6	-3,2	176	7	7	9,2
4300	2017-11-14 07:00:00	2017	11	14	7	-3,2	195	8,7	9,7	11,1
4300	2017-11-14 08:00:00	2017	11	14	8	-2,4	167	4,4	8	9,8
4300	2017-11-14 09:00:00	2017	11	14	9	-3,1	183	6,6	7,2	8,6
4300	2017-11-14 10:00:00	2017	11	14	10	-2,1	184	10,2	10,2	11,7
4300	2017-11-14 11:00:00	2017	11	14	11	-1,4	198	8,5	8,5	10,9
4300	2017-11-14 12:00:00	2017	11	14	12	-2	177	6,2	6,3	9,4
4300	2017-11-14 13:00:00	2017	11	14	13	-1,6	189	7,7	8,2	9,6
4300	2017-11-14 14:00:00	2017	11	14	14	-1,1	194	8,8	9,5	11
4300	2017-11-14 15:00:00	2017	11	14	15	-1,5	191	7,5	7,5	9,1
4300	2017-11-14 16:00:00	2017	11	14	16	-1,8	183	7,8	8,6	10,6
4300	2017-11-14 17:00:00	2017	11	14	17	-1,4	211	5,6	8,4	10,5
4300	2017-11-14 18:00:00	2017	11	14	18	-2,7	197	7,8	8,4	10,3
4300	2017-11-14 19:00:00	2017	11	14	19	-3,6	171	6,8	9	10
4300	2017-11-14 20:00:00	2017	11	14	20	-3,5	200	7,9	7,9	12,3
4300	2017-11-14 21:00:00	2017	11	14	21	-3,8	189	9,5	10,7	12,8
4300	2017-11-14 22:00:00	2017	11	14	22	-3,3	197	9,9	10,5	12,2
4300	2017-11-14 23:00:00	2017	11	14	23	-3,1	197	12,4	12,4	14,3
4300	2017-11-15 00:00:00	2017	11	14	24	-3,3	181	7,7	11,6	13,3
4300	2017-11-15 01:00:00	2017	11	15	1	-2,2	177	9,4	9,4	12,8
4300	2017-11-15 02:00:00	2017	11	15	2	-2,4	193	11,8	12,5	15,4
4300	2017-11-15 03:00:00	2017	11	15	3	-2,8	186	10,3	13,5	16,8
4300	2017-11-15 04:00:00	2017	11	15	4	-1,7	172	9,1	10,9	13,6
4300	2017-11-15 05:00:00	2017	11	15	5	-2,5	147	7,1	9,6	12,5
4300	2017-11-15 06:00:00	2017	11	15	6	-4,4	176	9,1	9,1	10,5
4300	2017-11-15 07:00:00	2017	11	15	7	-2,4	188	11,7	11,7	13,6
4300	2017-11-15 08:00:00	2017	11	15	8	-1,7	172	6,5	10,2	13,6
4300	2017-11-15 09:00:00	2017	11	15	9	-4,6	181	3,8	7,4	8,4
4300	2017-11-15 10:00:00	2017	11	15	10	-1	75	1,2	2,5	5,8
4300	2017-11-15 11:00:00	2017	11	15	11	-0,6	133	1,9	1,9	3,9
4300	2017-11-15 12:00:00	2017	11	15	12	1,1	156	4	4	5,8
4300	2017-11-15 13:00:00	2017	11	15	13	0,1	147	2,1	3,5	5,4
4300	2017-11-15 14:00:00	2017	11	15	14	1,1	186	4,9	4,9	5,7
4300	2017-11-15 15:00:00	2017	11	15	15	1,5	162	2,2	5,7	7,2
4300	2017-11-15 16:00:00	2017	11	15	16	1	100	0,7	4	5,6
4300	2017-11-15 17:00:00	2017	11	15	17	0,6	78	2,1	3,1	4,3
4300	2017-11-15 18:00:00	2017	11	15	18	0,4	77	1,9	2,5	3,4
4300	2017-11-15 19:00:00	2017	11	15	19	0,7	83	2	2,4	3,1
4300	2017-11-15 20:00:00	2017	11	15	20	0,5	139	2,1	2,8	4,1
4300	2017-11-15 21:00:00	2017	11	15	21	0	102	1,5	1,7	2,3
4300	2017-11-15 22:00:00	2017	11	15	22	-0,6	277	0,9	1,9	2,3
4300	2017-11-15 23:00:00	2017	11	15	23	-0,8	311	1	2	3,3
4300	2017-11-16 00:00:00	2017	11	15	24	-0,6	295	1,3	1,5	2,8
4300	2017-11-16 01:00:00	2017	11	16	1	-0,5	296	2,7	4,7	7,4
4300	2017-11-16 02:00:00	2017	11	16	2	-0,6	295	1,8	3,5	4,8
4300	2017-11-16 03:00:00	2017	11	16	3	-1,1	275	1,7	2,3	3,2
4300	2017-11-16 04:00:00	2017	11	16	4	-1,9	290	0,7	1,3	2,5
4300	2017-11-16 05:00:00	2017	11	16	5	-3	214	2,1	2,2	2,7
4300	2017-11-16 06:00:00	2017	11	16	6	-5,2	236	0,9	2,7	3,6
4300	2017-11-16 07:00:00	2017	11	16	7	-4,8	157	0,2	0,6	1,5
4300	2017-11-16 08:00:00	2017	11	16	8	-9	152	1,9	1,9	2,3
4300	2017-11-16 09:00:00	2017	11	16	9	-9	182	0,6	2,3	2,8
4300	2017-11-16 10:00:00	2017	11	16	10	-10	342	0,1	1,4	3
4300	2017-11-16 11:00:00	2017	11	16	11	-8,6	197	2	2	3,4
4300	2017-11-16 12:00:00	2017	11	16	12	-6,4	187	7,7	7,7	8,7
4300	2017-11-16 13:00:00	2017	11	16	13	-6,2	186	6,5	8,1	10
4300	2017-11-16 14:00:00	2017	11	16	14	-6,5	186	6,2	6,2	7,7
4300	2017-11-16 15:00:00	2017	11	16	15	-5,7	180	6,8	7	8,4
4300	2017-11-16 16:00:00	2017	11	16	16	-6,3	185	7,8	8,6	10,2
4300	2017-11-16 17:00:00	2017	11	16	17	-6,9	183	6,3	7,2	8,3
4300	2017-11-16 18:00:00	2017	11	16	18	-7	187	6,5	6,8	7,8
4300	2017-11-16 19:00:00	2017	11	16	19	-6,5	186	6,7	7,1	8
4300	2017-11-16 20:00:00	2017	11	16	20	-6,8	185	6,5	7,2	8,3
4300	2017-11-16 21:00:00	2017	11	16	21	-8,3	192	5,9	6,4	7,6
4300	2017-11-16 22:00:00	2017	11	16	22	-6,4	189	5,7	6	7,1
4300	2017-11-16 23:00:00	2017	11	16	23	-6,8	311	0,2	6,6	8,7
4300	2017-11-17 00:00:00	2017	11	16	24	-8,1	169	0,1	0,2	1,3
4300	2017-11-17 01:00:00	2017	11	17	1	-7	198	2,4	4,2	5,4
4300	2017-11-17 02:00:00	2017	11	17	2	-5,9	182	1	1,9	3,6
4300	2017-11-17 03:00:00	2017	11	17	3	-5,8	252	1,4	3,4	5,5
4300	2017-11-17 04:00:00	2017	11	17	4	-5,9	241	1	2,1	3,1
4300	2017-11-17 05:00:00	2017	11	17	5	-5,2	199	3,4	3,4	5
4300	2017-11-17 06:00:00	2017	11	17	6	-6	233	0,2	2,5	3,7
4300	2017-11-17 07:00:00	2017	11	17	7	-6,3	216	2,3	2,3	4,1
4300	2017-11-17 08:00:00	2017	11	17	8	-7,3	219	3,1	4,7	5,8
4300	2017-11-17 09:00:00	2017	11	17	9	-7,5	247	1,1	2,8	3,5
4300	2017-11-17 10:00:00	2017	11	17	10	-9,3	194	1,3	1,3	1,6
4300	2017-11-17 11:00:00	2017	11	17	11	-8,6	197	3	3,3	4,1
4300	2017-11-17 12:00:00	2017	11	17	12	-9,3	235	1,2	2,7	4,3
4300	2017-11-17 13:00:00	2017	11	17	13	-7,5	206	2,2	2,2	3,6
4300	2017-11-17 14:00:00	2017	11	17	14	-10,6	207	1,6	2,7	3,9
4300	2017-11-17 15:00:00	2017	11	17	15	-9,8	164	0,6	3	4,2
4300	2017-11-17 16:00:00	2017	11	17	16	-9,2	255	0,9	2	3,3
4300	2017-11-17 17:00:00	2017	11	17	17	-4,5	336	0,1	1,2	2,5
4300	2017-11-17 18:00:00	2017	11	17	18	-1,5	301	4,4	4,4	8,1
4300	2017-11-17 19:00:00	2017	11	17	19	-2	315	5,3	6,9	9,6
4300	2017-11-17 20:00:00	2017	11	17	20	-1,9	327	7,4	7,7	10,1
4300	2017-11-17 21:00:00	2017	11	17	21	-2	321	6	7,3	9,5
4300	2017-11-17 22:00:00	2017	11	17	22	-2,7	321	5	6,7	8,7
4300	2017-11-17 23:00:00	2017	11	17	23	-2,1	299	3,2	5,4	7,6
4300	2017-11-18 00:00:00	2017	11	17	24	-2,6	294	3,1	5,3	7,9
4300	2017-11-18 01:00:00	2017	11	18	1	-4,4	267	1,2	4,4	6,3
4300	2017-11-18 02:00:00	2017	11	18	2	-6,1	194	2,5	4,3	5,3
4300	2017-11-18 03:00:00	2017	11	18	3	-3,5	267	0,1	3,4	4
4300	2017-11-18 04:00:00	2017	11	18	4	-2,6	273	2,8	2,8	4
4300	2017-11-18 05:00:00	2017	11	18	5	-2,3	269	2,4	3,1	4,3
4300	2017-11-18 06:00:00	2017	11	18	6	-2,2	263	2,6	2,6	3,7
4300	2017-11-18 07:00:00	2017	11	18	7	-2,5	269	2,9	3,5	4,5
4300	2017-11-18 08:00:00	2017	11	18	8	-4,7	199	4	4	4,5
4300	2017-11-18 09:00:00	2017	11	18	9	-5,2	211	4,3	4,7	5,7
4300	2017-11-18 10:00:00	2017	11	18	10	-5,5	201	5,7	5,7	6,6
4300	2017-11-18 11:00:00	2017	11	18	11	-7	199	5,5	5,6	6,8
4300	2017-11-18 12:00:00	2017	11	18	12	-9,2	206	3,3	5,5	6,3
4300	2017-11-18 13:00:00	2017	11	18	13	-9,1	44	0,1	4,3	5
4300	2017-11-18 14:00:00	2017	11	18	14	-8,6	190	0,8	0,8	1,2
4300	2017-11-18 15:00:00	2017	11	18	15	-9,3	191	0	0,4	1,3
4300	2017-11-18 16:00:00	2017	11	18	16	-10,1	194	0,6	1,2	1,8
4300	2017-11-18 17:00:00	2017	11	18	17	-8,5	145	0	0,8	1,4
4300	2017-11-18 18:00:00	2017	11	18	18	-9,6	50	0,2	0,2	0,7
4300	2017-11-18 19:00:00	2017	11	18	19	-7,7	127	0,8	1,5	2,2
4300	2017-11-18 20:00:00	2017	11	18	20	-11,9	23	0,8	1	2,8
4300	2017-11-18 21:00:00	2017	11	18	21	-12	54	0,3	0,9	1,7
4300	2017-11-18 22:00:00	2017	11	18	22	-13,7	80	0	0,7	2,3
4300	2017-11-18 23:00:00	2017	11	18	23	-9,4	66	0,1	0,5	1,4
4300	2017-11-19 00:00:00	2017	11	18	24	-8,8	20	0,8	0,9	2,2
4300	2017-11-19 01:00:00	2017	11	19	1	-9,8	25	0,1	0,1	0,9
4300	2017-11-19 02:00:00	2017	11	19	2	-10,2	30	0,8	0,8	1,5
4300	2017-11-19 03:00:00	2017	11	19	3	-8,8	15	0,1	0,4	0,8
4300	2017-11-19 04:00:00	2017	11	19	4	-7,5	16	0	0,4	1,1
4300	2017-11-19 05:00:00	2017	11	19	5	-7,4	274	0,2	1,1	1,9
4300	2017-11-19 06:00:00	2017	11	19	6	-6,8	0	0	0,1	0,4
4300	2017-11-19 07:00:00	2017	11	19	7	-6,4	171	0	0,8	1,2
4300	2017-11-19 08:00:00	2017	11	19	8	-6,7	359	0,6	1,2	1,4
4300	2017-11-19 09:00:00	2017	11	19	9	-7,3	157	0,3	0,3	0,8
4300	2017-11-19 10:00:00	2017	11	19	10	-7,6	214	1,1	1,3	2,1
4300	2017-11-19 11:00:00	2017	11	19	11	-8,1	69	0	1,2	2,2
4300	2017-11-19 12:00:00	2017	11	19	12	-6,8	0	0	0,5	0,9
4300	2017-11-19 13:00:00	2017	11	19	13	-8,8	354	0,7	0,7	1,3
4300	2017-11-19 14:00:00	2017	11	19	14	-8,5	334	0,6	0,9	1,6
4300	2017-11-19 15:00:00	2017	11	19	15	-8,8	338	1,3	1,3	1,7
4300	2017-11-19 16:00:00	2017	11	19	16	-11,1	0	0	1,2	1,8
4300	2017-11-19 17:00:00	2017	11	19	17	-9,7	27	0,7	0,9	1
4300	2017-11-19 18:00:00	2017	11	19	18	-9	344	0,3	0,9	1,2
4300	2017-11-19 19:00:00	2017	11	19	19	-8,7	228	0,1	0,8	1,2
4300	2017-11-19 20:00:00	2017	11	19	20	-10,6	233	0,4	0,4	0,8
4300	2017-11-19 21:00:00	2017	11	19	21	-10,5	342	0,6	0,7	1,3
4300	2017-11-19 22:00:00	2017	11	19	22	-9,7	181	0	0,8	1,8
4300	2017-11-19 23:00:00	2017	11	19	23	-9,7	318	0,4	0,4	1,8
4300	2017-11-20 00:00:00	2017	11	19	24	-8,7	264	0	0	0,3
4300	2017-11-20 01:00:00	2017	11	20	1	-8,3	123	0,3	0,3	0,6
4300	2017-11-20 02:00:00	2017	11	20	2	-7,8	163	0,3	0,9	1,5
4300	2017-11-20 03:00:00	2017	11	20	3	-7,4	292	0,4	0,6	1,8
4300	2017-11-20 04:00:00	2017	11	20	4	-6,4	302	0,9	0,9	1,9
4300	2017-11-20 05:00:00	2017	11	20	5	-6,3	316	0,9	1,7	2,3
4300	2017-11-20 06:00:00	2017	11	20	6	-7,4	329	0,8	2,9	3,7
4300	2017-11-20 07:00:00	2017	11	20	7	-7,9	188	0	0,3	0,8
4300	2017-11-20 08:00:00	2017	11	20	8	-8,4	0	0	0,2	0,6
4300	2017-11-20 09:00:00	2017	11	20	9	-9,6	139	0,3	0,8	2,5
4300	2017-11-20 10:00:00	2017	11	20	10	-11,4	0	0	0,2	1,1
4300	2017-11-20 11:00:00	2017	11	20	11	-11,1	197	0,5	0,5	0,8
4300	2017-11-20 12:00:00	2017	11	20	12	-9	25	0,7	1,1	2,2
4300	2017-11-20 13:00:00	2017	11	20	13	-9	145	0	0,5	0,9
4300	2017-11-20 14:00:00	2017	11	20	14	-6,2	284	1,6	1,6	2,8
4300	2017-11-20 15:00:00	2017	11	20	15	-6,7	258	3,5	3,5	5,2
4300	2017-11-20 16:00:00	2017	11	20	16	-11,4	212	3,5	3,5	4,4
4300	2017-11-20 17:00:00	2017	11	20	17	-10,4	187	3,1	3,8	4,6
4300	2017-11-20 18:00:00	2017	11	20	18	-7,5	201	3,5	4,4	5,4
4300	2017-11-20 19:00:00	2017	11	20	19	-10,3	199	6,7	6,7	7,5
4300	2017-11-20 20:00:00	2017	11	20	20	-8,1	194	6,5	7,2	8,4
4300	2017-11-20 21:00:00	2017	11	20	21	-7,9	183	9,4	9,4	11,4
4300	2017-11-20 22:00:00	2017	11	20	22	-7,1	185	8,2	9,2	11,5
4300	2017-11-20 23:00:00	2017	11	20	23	-6,8	170	5,8	8,3	10,2
4300	2017-11-21 00:00:00	2017	11	20	24	-9,7	69	2,6	5,7	7
4300	2017-11-21 01:00:00	2017	11	21	1	-11,1	345	0,3	2,3	3,6
4300	2017-11-21 02:00:00	2017	11	21	2	-12,1	288	0	1	1,9
4300	2017-11-21 03:00:00	2017	11	21	3	-10	195	1,1	1,7	2,8
4300	2017-11-21 04:00:00	2017	11	21	4	-10	167	0,6	0,9	2,1
4300	2017-11-21 05:00:00	2017	11	21	5	-9	194	1	1,6	2,2
4300	2017-11-21 06:00:00	2017	11	21	6	-10,1	138	0	0,7	1
4300	2017-11-21 07:00:00	2017	11	21	7	-9,7	354	0,8	0,8	1
4300	2017-11-21 08:00:00	2017	11	21	8	-8,6	278	0	0,2	0,8
4300	2017-11-21 09:00:00	2017	11	21	9	-7	183	1,1	1,8	4,5
4300	2017-11-21 10:00:00	2017	11	21	10	-0,3	60	13,7	13,7	18,8
4300	2017-11-21 11:00:00	2017	11	21	11	-0,2	48	14,1	14,9	19,9
4300	2017-11-21 12:00:00	2017	11	21	12	-0,7	55	16	16,1	20,1
4300	2017-11-21 13:00:00	2017	11	21	13	-1,2	48	14,2	17,1	22,5
4300	2017-11-21 14:00:00	2017	11	21	14	-1,2	22	11,6	11,6	16,7
4300	2017-11-21 15:00:00	2017	11	21	15	-2,6	14	12,5	12,5	20
4300	2017-11-21 16:00:00	2017	11	21	16	-3,1	18	11,6	12,5	16,2
4300	2017-11-21 17:00:00	2017	11	21	17	-3,7	9	9,8	12,7	16,6
4300	2017-11-21 18:00:00	2017	11	21	18	-3,7	9	8,1	9	11,7
4300	2017-11-21 19:00:00	2017	11	21	19	-4,3	344	2,9	8,7	10,9
4300	2017-11-21 20:00:00	2017	11	21	20	-5	353	3,9	4,2	5,9
4300	2017-11-21 21:00:00	2017	11	21	21	-3,8	7	8	8,6	11,3
4300	2017-11-21 22:00:00	2017	11	21	22	-4,2	352	4,9	8,1	11,6
4300	2017-11-21 23:00:00	2017	11	21	23	-4,4	351	9,9	9,9	13,6
4300	2017-11-22 00:00:00	2017	11	21	24	-4,8	346	8,9	10,2	12,9
4300	2017-11-22 01:00:00	2017	11	22	1	-4,9	344	7,4	10	13,8
4300	2017-11-22 02:00:00	2017	11	22	2	-4,2	349	11,2	11,2	13,8
4300	2017-11-22 03:00:00	2017	11	22	3	-4,1	344	9,8	10,9	14
4300	2017-11-22 04:00:00	2017	11	22	4	-4,3	338	9,7	10,7	13,1
4300	2017-11-22 05:00:00	2017	11	22	5	-3,8	331	7,5	9	10,9
4300	2017-11-22 06:00:00	2017	11	22	6	-4,2	334	6,6	8,4	11,2
4300	2017-11-22 07:00:00	2017	11	22	7	-3,1	346	8,9	9,1	10,9
4300	2017-11-22 08:00:00	2017	11	22	8	-2,1	336	6,2	7,8	9,2
4300	2017-11-22 09:00:00	2017	11	22	9	-2,3	23	8,9	9	14
4300	2017-11-22 10:00:00	2017	11	22	10	-1,7	31	10,8	10,8	14,3
4300	2017-11-22 11:00:00	2017	11	22	11	-3	18	9,9	11	14,4
4300	2017-11-22 12:00:00	2017	11	22	12	-1,9	13	13,1	13,1	17,1
4300	2017-11-22 13:00:00	2017	11	22	13	-1,8	8	15,1	15,1	19,3
4300	2017-11-22 14:00:00	2017	11	22	14	-1,9	17	16	16,2	20,8
4300	2017-11-22 15:00:00	2017	11	22	15	-2,2	17	15,4	16,8	21,5
4300	2017-11-22 16:00:00	2017	11	22	16	-2,7	24	11,7	15,8	19,3
4300	2017-11-22 17:00:00	2017	11	22	17	-2,5	20	13,5	15,9	20,9
4300	2017-11-22 18:00:00	2017	11	22	18	-2,4	12	13,6	15,2	20
4300	2017-11-22 19:00:00	2017	11	22	19	-2,6	15	11,9	14,3	18,2
4300	2017-11-22 20:00:00	2017	11	22	20	-2,5	13	13,7	13,7	17,9
4300	2017-11-22 21:00:00	2017	11	22	21	-3,1	12	15,2	15,2	20,3
4300	2017-11-22 22:00:00	2017	11	22	22	-2,9	10	13,4	14	18,1
4300	2017-11-22 23:00:00	2017	11	22	23	-3,5	12	13,8	14,3	18,1
4300	2017-11-23 00:00:00	2017	11	22	24	-3,6	8	13,7	13,7	17,5
4300	2017-11-23 01:00:00	2017	11	23	1	-3,9	14	13,7	13,7	17,6
4300	2017-11-23 02:00:00	2017	11	23	2	-4	5	11,4	13,4	17,4
4300	2017-11-23 03:00:00	2017	11	23	3	-4,7	352	11,4	11,4	16,2
4300	2017-11-23 04:00:00	2017	11	23	4	-4,9	337	10,2	12,2	15,1
4300	2017-11-23 05:00:00	2017	11	23	5	-5,1	340	10,4	10,4	12,7
4300	2017-11-23 06:00:00	2017	11	23	6	-5,3	343	9,5	10,5	13,5
4300	2017-11-23 07:00:00	2017	11	23	7	-6	352	10,8	11,2	14,8
4300	2017-11-23 08:00:00	2017	11	23	8	-7	343	5,7	9,9	12,1
4300	2017-11-23 09:00:00	2017	11	23	9	-7,2	337	5,4	7,6	9,7
4300	2017-11-23 10:00:00	2017	11	23	10	-6,2	335	2,7	4,9	6,4
4300	2017-11-23 11:00:00	2017	11	23	11	-3,7	328	7,7	7,7	9,6
4300	2017-11-23 12:00:00	2017	11	23	12	-3,1	346	11,7	11,7	15,5
4300	2017-11-23 13:00:00	2017	11	23	13	-2,8	342	13	13,9	17,4
4300	2017-11-23 14:00:00	2017	11	23	14	-2,7	345	12,3	13,7	17,2
4300	2017-11-23 15:00:00	2017	11	23	15	-2,5	341	14	14,8	19,4
4300	2017-11-23 16:00:00	2017	11	23	16	-2,4	349	14,8	16,6	21,6
4300	2017-11-23 17:00:00	2017	11	23	17	-2,4	348	15,5	16,5	20,2
4300	2017-11-23 18:00:00	2017	11	23	18	-2,2	342	17,1	17,1	21,9
4300	2017-11-23 19:00:00	2017	11	23	19	-1,9	334	14,8	17,3	21,6
4300	2017-11-23 20:00:00	2017	11	23	20	-2	333	16,8	17,4	22
4300	2017-11-23 21:00:00	2017	11	23	21	-2,3	351	17,1	17,1	22,1
4300	2017-11-23 22:00:00	2017	11	23	22	-1,4	348	18,4	18,4	23,9
4300	2017-11-23 23:00:00	2017	11	23	23	-1,6	351	17,6	19,4	23,2
4300	2017-11-24 00:00:00	2017	11	23	24	-1,9	350	18,4	18,5	23,2
4300	2017-11-24 01:00:00	2017	11	24	1	-2,2	353	17,6	19	23,9
4300	2017-11-24 02:00:00	2017	11	24	2	-2,5	347	14,8	17,3	20,8
4300	2017-11-24 03:00:00	2017	11	24	3	-2,6	347	15,2	16,1	20,1
4300	2017-11-24 04:00:00	2017	11	24	4	-2,5	343	16,2	16,2	20,2
4300	2017-11-24 05:00:00	2017	11	24	5	-2,4	343	17,3	18,1	22,5
4300	2017-11-24 06:00:00	2017	11	24	6	-2,3	336	15,3	18,3	23,5
4300	2017-11-24 07:00:00	2017	11	24	7	-2,3	340	18	18	22,7
4300	2017-11-24 08:00:00	2017	11	24	8	-2,4	338	17,5	18,7	23,5
4300	2017-11-24 09:00:00	2017	11	24	9	-2,7	344	16,7	18,3	23,4
4300	2017-11-24 10:00:00	2017	11	24	10	-2,9	335	15,5	17	20,5
4300	2017-11-24 11:00:00	2017	11	24	11	-3	331	15,2	15,9	21,2
4300	2017-11-24 12:00:00	2017	11	24	12	-2,9	330	15,8	16,5	21,1
4300	2017-11-24 13:00:00	2017	11	24	13	-3	329	16,3	16,3	21,1
4300	2017-11-24 14:00:00	2017	11	24	14	-3,1	325	17,1	17,9	22,1
4300	2017-11-24 15:00:00	2017	11	24	15	-2,8	328	15,4	17,6	23,3
