station,sampleID,date,year,month,day,time,temp,wdir,wspeed,wspeedbw,gust,RADGL
4300,342,5/15/10,2010,5,15,6,1.7,9,6.9,7.1,11.2,5.27
4300,343,5/15/10,2010,5,15,7,1.8,356,6.2,7.2,10.5,6.22
4300,344,5/15/10,2010,5,15,8,1.9,1,7,7,10.2,14.55
4300,345,5/15/10,2010,5,15,9,2.1,352,6.3,6.9,9.6,11.27
4300,346,5/15/10,2010,5,15,10,2.2,359,6.4,6.4,9.5,15.95
4300,347,5/15/10,2010,5,15,11,2.4,346,5.8,6.1,8.9,32.52
4300,348,5/15/10,2010,5,15,12,2.5,327,5.9,5.9,8.6,56
4300,349,5/15/10,2010,5,15,13,2.4,353,4.6,6.6,8.4,68.5
4300,350,5/15/10,2010,5,15,14,2.7,342,5.4,5.6,7.7,133.55
4300,351,5/15/10,2010,5,15,15,2.5,348,6.4,6.8,8.8,165.07
4300,352,5/15/10,2010,5,15,16,2.2,332,7.7,9,11.4,132.8
4300,353,5/15/10,2010,5,15,17,2.2,324,7.5,7.8,9.7,230.1
4300,354,5/15/10,2010,5,15,18,1.9,335,8.8,8.8,11.2,156.95
4300,355,5/15/10,2010,5,15,19,1.7,338,6.2,7.8,10.3,197.9
4300,356,5/15/10,2010,5,15,20,1,340,6.4,7.1,9.2,160.65
4300,357,5/15/10,2010,5,15,21,0.4,342,5.3,6.1,8.3,68.58
4300,358,5/15/10,2010,5,15,22,0.3,329,3.6,4.8,6.5,22.62
4300,359,5/15/10,2010,5,15,23,0.1,322,3.3,3.6,5,6.9
4300,360,5/15/10,2010,5,15,24,-0.2,324,3.5,3.5,4.5,1.2
4300,361,5/16/10,2010,5,16,1,-0.4,299,3,3,4.1,0
4300,362,5/16/10,2010,5,16,2,-0.4,294,2.9,3,4.1,0
4300,363,5/16/10,2010,5,16,3,-0.5,293,1.9,3,3.9,0
4300,364,5/16/10,2010,5,16,4,-0.6,285,2.5,2.6,3.4,0
4300,365,5/16/10,2010,5,16,5,-0.4,290,1.9,2.9,3.9,1.97
4300,366,5/16/10,2010,5,16,6,-0.3,293,2.5,3.1,4.3,7.68
4300,367,5/16/10,2010,5,16,7,-0.1,297,2.9,3.3,4.7,21.47
4300,368,5/16/10,2010,5,16,8,0.8,298,2.9,2.9,4.2,53.38
4300,369,5/16/10,2010,5,16,9,1.1,303,2.8,3.5,4.8,145.32
4300,370,5/16/10,2010,5,16,10,1.5,38,1.8,3,4.4,213.95
4300,371,5/16/10,2010,5,16,11,2.8,318,2.8,2.8,4.4,161.55
4300,372,5/16/10,2010,5,16,12,3.3,320,3.2,3.6,5,242
4300,373,5/16/10,2010,5,16,13,3.8,326,2.5,2.8,4.8,289.03
4300,374,5/16/10,2010,5,16,14,4.1,16,3,3,4.6,274.28
4300,375,5/16/10,2010,5,16,15,4.7,306,3.1,3.1,5.1,368.78
4300,376,5/16/10,2010,5,16,16,5.2,328,4.1,5,6.5,311.05
4300,377,5/16/10,2010,5,16,17,4.2,25,3.3,3.7,5.9,396.08
4300,378,5/16/10,2010,5,16,18,4,28,4.8,4.8,6.9,147.07
4300,379,5/16/10,2010,5,16,19,3.3,24,5.4,6.2,7.5,117.83
4300,380,5/16/10,2010,5,16,20,2.7,28,5,5.3,6.6,143.88
4300,381,5/16/10,2010,5,16,21,2.1,30,4.6,5.4,6.6,61.82
4300,382,5/16/10,2010,5,16,22,1.8,42,2.6,4,5.3,36.25
4300,383,5/16/10,2010,5,16,23,1.1,21,1.8,4,5.6,17.35
4300,384,5/16/10,2010,5,16,24,0.7,322,0.9,2.6,4,3.53
4300,385,5/17/10,2010,5,17,1,0.7,0,0,1.6,2.4,0
4300,386,5/17/10,2010,5,17,2,0.4,309,0.9,2.2,2.8,0
4300,387,5/17/10,2010,5,17,3,-0.1,302,1.5,2.1,3,0
4300,388,5/17/10,2010,5,17,4,-0.2,319,1.1,1.9,2.5,0
4300,389,5/17/10,2010,5,17,5,0,307,0.3,0.8,1,1.17
4300,390,5/17/10,2010,5,17,6,-0.1,298,1.8,1.8,2.3,11.2
4300,391,5/17/10,2010,5,17,7,0.2,297,1.5,2.1,2.5,25.45
4300,392,5/17/10,2010,5,17,8,1.1,283,2.1,2.1,3.2,82.48
4300,393,5/17/10,2010,5,17,9,1.4,307,1.7,1.8,2.8,154.25
4300,394,5/17/10,2010,5,17,10,2.2,279,1,1.4,2.5,150.87
4300,395,5/17/10,2010,5,17,11,3.8,300,1.5,1.5,3.1,176.42
4300,396,5/17/10,2010,5,17,12,3.9,296,2.7,3.3,4.8,353.75
4300,397,5/17/10,2010,5,17,13,3.8,317,3.9,4.2,6.5,320.23
4300,398,5/17/10,2010,5,17,14,4.1,316,3,4.1,6.1,278.82
4300,399,5/17/10,2010,5,17,15,4,311,3.7,3.7,5.3,231.3
4300,400,5/17/10,2010,5,17,16,4.3,313,4.7,4.7,6.5,286.28
4300,401,5/17/10,2010,5,17,17,3.7,323,5.6,5.7,7.5,294.52
4300,402,5/17/10,2010,5,17,18,2.8,313,6.1,6.5,8.3,273.42
4300,403,5/17/10,2010,5,17,19,1.8,330,6.6,6.8,9.4,143.73
4300,404,5/17/10,2010,5,17,20,0.9,337,4.9,7.3,9.5,70.7
4300,405,5/17/10,2010,5,17,21,0.4,335,4.9,6,7.6,49.43
4300,406,5/17/10,2010,5,17,22,0.4,330,2.4,4.7,6.1,23.78
4300,407,5/17/10,2010,5,17,23,0.4,304,1.5,2.4,3.6,8.92
4300,408,5/17/10,2010,5,17,24,0.3,106,2.1,2.1,3,1.9
4300,409,5/18/10,2010,5,18,1,0.3,93,2.4,2.7,4.4,0
4300,410,5/18/10,2010,5,18,2,0.3,237,1.4,2.2,2.8,0
4300,411,5/18/10,2010,5,18,3,0.1,208,0.9,1.8,2.5,0
4300,412,5/18/10,2010,5,18,4,0,123,2.6,2.6,3.1,0
4300,413,5/18/10,2010,5,18,5,0.2,82,2.2,3.2,3.8,2.32
4300,414,5/18/10,2010,5,18,6,3.3,183,9.7,9.7,11.7,21.4
4300,415,5/18/10,2010,5,18,7,4.3,183,9,9.7,11.7,64.25
4300,416,5/18/10,2010,5,18,8,5.4,182,7.9,9.2,11.2,162.2
4300,417,5/18/10,2010,5,18,9,5.7,175,6.5,8,9.6,304.4
4300,418,5/18/10,2010,5,18,10,7.2,181,6.3,6.4,8.3,423.13
4300,419,5/18/10,2010,5,18,11,7.9,175,5.9,7.4,9.2,471.37
4300,420,5/18/10,2010,5,18,12,7.2,173,7.8,8.4,10.9,662.82
4300,421,5/18/10,2010,5,18,13,7.6,186,3.4,7.5,9.1,686.97
4300,422,5/18/10,2010,5,18,14,8.5,220,4.8,4.8,7.5,397.23
4300,423,5/18/10,2010,5,18,15,8.6,212,4.5,5,7.1,465.92
4300,424,5/18/10,2010,5,18,16,9.6,193,2.3,3.7,5.2,562.42
4300,425,5/18/10,2010,5,18,17,9.5,187,1.5,2.5,3.4,469.92
4300,426,5/18/10,2010,5,18,18,10.5,204,1.4,2.1,2.9,381.92
4300,427,5/18/10,2010,5,18,19,9.9,235,1,1.5,2.6,431
4300,428,5/18/10,2010,5,18,20,7.5,23,5.8,5.8,8,202.03
4300,429,5/18/10,2010,5,18,21,7.4,24,4.4,5.9,7.9,80.92
4300,430,5/18/10,2010,5,18,22,7.7,109,1.4,3.6,5.2,36.67
4300,431,5/18/10,2010,5,18,23,5.9,111,1.3,1.8,2.5,8.35
4300,432,5/18/10,2010,5,18,24,6.4,88,3.5,4.1,5.6,0
4300,433,5/19/10,2010,5,19,1,6.3,79,3.8,4.5,6,0
4300,434,5/19/10,2010,5,19,2,6.7,91,5.8,5.8,8.5,0
4300,435,5/19/10,2010,5,19,3,6.7,89,5.6,8.7,10.9,0
4300,436,5/19/10,2010,5,19,4,6.7,56,2.7,5.4,8.4,0
4300,437,5/19/10,2010,5,19,5,7.4,99,8.8,8.8,11.7,0
4300,438,5/19/10,2010,5,19,6,7.5,81,2.9,7.7,11.4,2.75
4300,439,5/19/10,2010,5,19,7,7.7,117,6.6,7.3,11.5,11.43
4300,440,5/19/10,2010,5,19,8,9.2,169,2.1,6.4,8.7,43.07
4300,441,5/19/10,2010,5,19,9,10.4,172,6.8,6.9,9.2,104.82
4300,442,5/19/10,2010,5,19,10,11.9,208,2.6,5.5,6.9,297.47
4300,443,5/19/10,2010,5,19,11,12.8,145,5.6,9.6,12.3,539.18
4300,444,5/19/10,2010,5,19,12,12.1,177,8.1,8.2,11.2,535.52
4300,445,5/19/10,2010,5,19,13,12.8,177,7.4,8,11.4,416.88
4300,446,5/19/10,2010,5,19,14,12.1,174,8.9,11,14.4,266.6
4300,447,5/19/10,2010,5,19,15,11.6,189,9.3,11.8,15.4,275.6
4300,448,5/19/10,2010,5,19,16,11,186,12.5,14.3,17.6,176.45
4300,449,5/19/10,2010,5,19,17,11.1,196,14.6,14.6,18.2,228.15
4300,450,5/19/10,2010,5,19,18,11.3,196,13.4,16.1,20.9,252.87
4300,451,5/19/10,2010,5,19,19,10.3,194,14.7,14.9,19.4,304.53
4300,452,5/19/10,2010,5,19,20,9.7,199,8.5,13.8,16.4,199.4
4300,453,5/19/10,2010,5,19,21,9.1,191,8.4,10.5,13.4,127.6
4300,454,5/19/10,2010,5,19,22,8.8,192,11.2,12.1,14.5,29.6
4300,455,5/19/10,2010,5,19,23,7.7,186,4.6,10.1,12.5,20.12
4300,456,5/19/10,2010,5,19,24,7.9,186,8.5,8.5,11.8,3.73
4300,457,5/20/10,2010,5,20,1,8.2,195,12.9,12.9,16.3,0
4300,458,5/20/10,2010,5,20,2,7.4,183,10.3,13.9,16.5,0
4300,459,5/20/10,2010,5,20,3,7.4,176,8.4,11.8,15.2,0
4300,460,5/20/10,2010,5,20,4,7.6,185,8.4,9.2,11.1,0
4300,461,5/20/10,2010,5,20,5,7.5,185,11.3,11.8,14.5,3.85
4300,462,5/20/10,2010,5,20,6,8.2,178,10.6,10.8,17.2,41.18
4300,463,5/20/10,2010,5,20,7,8.1,181,6.1,8.9,10.7,71.7
4300,464,5/20/10,2010,5,20,8,7.7,179,5.7,8.2,9.6,68.58
4300,465,5/20/10,2010,5,20,9,7.7,188,3.3,4,5.7,67.7
4300,466,5/20/10,2010,5,20,10,7.7,173,5.8,6.3,8.2,80.22
4300,467,5/20/10,2010,5,20,11,8.2,194,4,5.6,6.8,89.67
4300,468,5/20/10,2010,5,20,12,8.4,251,1.9,2.6,3.5,119.13
4300,469,5/20/10,2010,5,20,13,8.9,311,2,2,3.1,187.67
4300,470,5/20/10,2010,5,20,14,8.9,294,3.6,3.6,5.6,233.13
4300,471,5/20/10,2010,5,20,15,8.4,297,3.8,4.4,6.7,424.02
4300,472,5/20/10,2010,5,20,16,8,7,3.3,5.5,7.8,392.18
4300,473,5/20/10,2010,5,20,17,6.9,24,3.2,3.5,4.9,293.13
4300,474,5/20/10,2010,5,20,18,7.5,9,1.2,2.9,4.2,104.53
4300,475,5/20/10,2010,5,20,19,6.2,304,3.1,3.6,5.1,117.15
4300,476,5/20/10,2010,5,20,20,5.2,310,4.4,4.5,6.1,81.6
4300,477,5/20/10,2010,5,20,21,4.1,316,5.8,6,7.4,38.47
4300,478,5/20/10,2010,5,20,22,3.8,292,3.2,5.8,7.2,16.88
4300,479,5/20/10,2010,5,20,23,3.8,293,2.7,3.6,5.4,6.82
4300,480,5/20/10,2010,5,20,24,4,257,1.6,2.9,4.5,2.23
4300,481,5/21/10,2010,5,21,1,3.7,253,1.2,2.4,3,0.45
4300,482,5/21/10,2010,5,21,2,3.9,175,1.2,1.2,1.9,0
4300,483,5/21/10,2010,5,21,3,3.9,130,1.4,1.6,2.3,0
4300,484,5/21/10,2010,5,21,4,4.1,65,1.7,1.7,2.2,0.1
4300,485,5/21/10,2010,5,21,5,4.7,66,1.8,2.1,2.3,1.95
4300,486,5/21/10,2010,5,21,6,5.9,10,0.7,1.6,1.9,16.07
4300,487,5/21/10,2010,5,21,7,6.6,77,1.3,1.3,2.2,39.67
4300,488,5/21/10,2010,5,21,8,8.7,92,0.5,2,2.8,68.07
4300,489,5/21/10,2010,5,21,9,9.7,207,0.9,1.4,2.5,170.05
4300,490,5/21/10,2010,5,21,10,11.9,227,0.7,0.7,2.3,382.23
4300,491,5/21/10,2010,5,21,11,10.5,281,3.8,4.4,5.7,466.45
4300,492,5/21/10,2010,5,21,12,11.4,291,3,3.9,5.3,333.03
4300,493,5/21/10,2010,5,21,13,11.6,302,4.4,4.4,6.3,478.67
4300,494,5/21/10,2010,5,21,14,10.1,281,6.5,6.5,8.4,489.68
4300,495,5/21/10,2010,5,21,15,11.7,301,4.1,6,8.1,639.98
4300,496,5/21/10,2010,5,21,16,11.6,298,4.3,4.5,7.2,682.35
4300,497,5/21/10,2010,5,21,17,11,306,3.5,4,6,612.35
4300,498,5/21/10,2010,5,21,18,10.5,311,4.4,4.4,6.1,406.55
4300,499,5/21/10,2010,5,21,19,9.7,300,4.1,5,6.9,222.87
4300,500,5/21/10,2010,5,21,20,9.2,289,3.6,4.5,6.6,128.78
4300,501,5/21/10,2010,5,21,21,8.1,16,2.6,4.4,6.5,113.82
4300,502,5/21/10,2010,5,21,22,6.5,291,3,3,4.6,57.52
4300,503,5/21/10,2010,5,21,23,6.1,292,2.5,3.1,4.6,22.62
4300,504,5/21/10,2010,5,21,24,5.5,295,2,2.5,4.3,4.22
4300,505,5/22/10,2010,5,22,1,4.5,293,2,3.3,4.4,0.62
4300,506,5/22/10,2010,5,22,2,4.7,208,1.8,2.1,2.8,0
4300,507,5/22/10,2010,5,22,3,4.8,255,0.1,1.5,2.5,0
4300,508,5/22/10,2010,5,22,4,4.8,338,1.1,1.1,1.8,0.72
4300,509,5/22/10,2010,5,22,5,5.2,296,1.2,1.2,2.3,4.27
4300,510,5/22/10,2010,5,22,6,5.3,311,0.9,1.4,2.3,18.55
4300,511,5/22/10,2010,5,22,7,5.7,150,1.7,1.7,3,28.1
4300,512,5/22/10,2010,5,22,8,6.5,86,2.8,3.3,4.7,54.03
4300,513,5/22/10,2010,5,22,9,7.9,112,0.9,2.7,3.8,112.52
4300,514,5/22/10,2010,5,22,10,10.5,77,1.2,1.8,3.5,255.28
4300,515,5/22/10,2010,5,22,11,12.5,209,1.6,1.6,2.5,532.37
4300,516,5/22/10,2010,5,22,12,12.7,187,1.8,2.1,3.2,636.48
4300,517,5/22/10,2010,5,22,13,14.5,28,1.6,2.2,4.2,707.85
4300,518,5/22/10,2010,5,22,14,14.8,82,2.1,2.1,4.4,737.98
4300,519,5/22/10,2010,5,22,15,14.9,313,2.2,2.4,4.9,787.75
4300,520,5/22/10,2010,5,22,16,15,280,4.2,4.2,7.4,724.08
4300,521,5/22/10,2010,5,22,17,14.2,314,3.7,4.7,7,641.85
4300,522,5/22/10,2010,5,22,18,13.9,295,3.9,3.9,6.6,505.47
4300,523,5/22/10,2010,5,22,19,12.5,301,3.9,4.8,6.8,383.73
4300,524,5/22/10,2010,5,22,20,10.4,326,4.6,5.2,6.5,310.2
4300,525,5/22/10,2010,5,22,21,8.9,89,3,4.7,5.8,192.28
4300,526,5/22/10,2010,5,22,22,8,74,1.1,3.7,4.8,85.62
4300,527,5/22/10,2010,5,22,23,5,291,2.6,2.6,4.5,37.5
4300,528,5/22/10,2010,5,22,24,3.5,307,2.9,3.4,4.9,11.07
4300,529,5/23/10,2010,5,23,1,2.1,318,1.9,3,3.6,0.1
4300,530,5/23/10,2010,5,23,2,3.1,310,1.3,1.7,2,0
4300,531,5/23/10,2010,5,23,3,1.6,358,1.1,1.1,1.7,0
4300,532,5/23/10,2010,5,23,4,2.9,154,0.5,1.1,1.7,0.25
4300,533,5/23/10,2010,5,23,5,2.8,176,0,0.8,1.6,5.68
4300,534,5/23/10,2010,5,23,6,2.8,287,0.8,0.8,1.9,21.48
4300,535,5/23/10,2010,5,23,7,2.3,273,0.8,1.7,2.7,45.08
4300,536,5/23/10,2010,5,23,8,4.3,60,0.8,1.9,2.7,89.5
4300,537,5/23/10,2010,5,23,9,5.6,172,1.4,2.4,3.7,247.33
4300,538,5/23/10,2010,5,23,10,5.9,320,4.3,5.1,7.7,266.85
4300,539,5/23/10,2010,5,23,11,5.3,315,4.3,4.8,7.5,307.27
4300,540,5/23/10,2010,5,23,12,5.7,310,5.9,5.9,8.3,332.55
4300,541,5/23/10,2010,5,23,13,5.8,306,6.1,6.4,9.5,313.12
4300,542,5/23/10,2010,5,23,14,6.8,305,4.9,6.7,9.5,429.6
4300,543,5/23/10,2010,5,23,15,7.3,327,6,6,9.2,633.47
4300,544,5/23/10,2010,5,23,16,8.3,316,5.3,6.1,9.8,613.82
4300,545,5/23/10,2010,5,23,17,8.2,324,5.6,6.2,8.8,572.65
4300,546,5/23/10,2010,5,23,18,8.3,317,4.5,5.7,8.2,578.72
4300,547,5/23/10,2010,5,23,19,5.9,351,3.3,5.2,6.9,472.38
4300,548,5/23/10,2010,5,23,20,4.3,276,5.6,5.6,7.9,325.57
4300,549,5/23/10,2010,5,23,21,3.1,292,4.7,6.3,7.6,230.12
4300,550,5/23/10,2010,5,23,22,1.9,301,4.4,5,6.9,138.53
4300,551,5/23/10,2010,5,23,23,0.6,290,3.7,4.2,5.9,58.88
4300,552,5/23/10,2010,5,23,24,0.2,303,3.5,4.5,6.3,14.25
4300,553,5/24/10,2010,5,24,1,0,293,3.2,3.9,5.3,1.12
4300,554,5/24/10,2010,5,24,2,-0.2,310,3.8,4.3,6,0
4300,555,5/24/10,2010,5,24,3,-0.4,306,3.1,4.6,6.1,0
4300,556,5/24/10,2010,5,24,4,-0.6,290,3,3.1,4,0.63
4300,557,5/24/10,2010,5,24,5,-0.8,345,1.7,2.5,3.8,4.83
4300,558,5/24/10,2010,5,24,6,-1,311,2.9,2.9,4.4,16.4
4300,559,5/24/10,2010,5,24,7,-1.2,322,2.3,3.8,5,46.95
4300,560,5/24/10,2010,5,24,8,0.4,245,1.3,1.8,3.6,95.62
4300,561,5/24/10,2010,5,24,9,2.4,221,1.8,2.2,3.7,200.33
4300,562,5/24/10,2010,5,24,10,4.3,1,5.4,5.4,7.9,337.93
4300,563,5/24/10,2010,5,24,11,5.1,343,5,6,9,531.22
4300,564,5/24/10,2010,5,24,12,5.4,345,5.5,6.4,9.3,662.68
4300,565,5/24/10,2010,5,24,13,6.1,353,6.3,6.3,9.8,739.52
4300,566,5/24/10,2010,5,24,14,5.4,6,5.9,5.9,9.5,744.87
4300,567,5/24/10,2010,5,24,15,6.2,345,4.6,6.6,9.5,764.03
4300,568,5/24/10,2010,5,24,16,5.5,358,4.4,5.4,8.6,733.38
4300,569,5/24/10,2010,5,24,17,5.5,2,4.1,5,8.5,672
4300,570,5/24/10,2010,5,24,18,5.4,342,4.6,4.7,7.5,584.78
4300,571,5/24/10,2010,5,24,19,4.6,314,6,6,8.5,458.7
4300,572,5/24/10,2010,5,24,20,3.6,308,4.9,6.2,7.9,365.38
4300,573,5/24/10,2010,5,24,21,2.7,326,4.3,5.1,6.8,251.92
4300,574,5/24/10,2010,5,24,22,0.6,344,3.8,4.6,5.8,147.4
4300,575,5/24/10,2010,5,24,23,-1.5,328,3.9,4.4,5.3,62.63
4300,576,5/24/10,2010,5,24,24,-2,344,2.9,4,4.6,12.4
4300,577,5/25/10,2010,5,25,1,-1.9,337,3.3,3.3,4.2,1.1
4300,578,5/25/10,2010,5,25,2,-2.3,357,3.1,4,4.9,0.03
4300,579,5/25/10,2010,5,25,3,-1.9,325,2.2,2.9,4.8,0
4300,580,5/25/10,2010,5,25,4,-2,349,2.5,3.4,4.6,0.77
4300,581,5/25/10,2010,5,25,5,-2,356,3.4,4,5.7,3.93
4300,582,5/25/10,2010,5,25,6,-1.4,345,1.6,3.9,5.2,10.92
4300,583,5/25/10,2010,5,25,7,-0.3,326,3.9,4.3,6,37.08
4300,584,5/25/10,2010,5,25,8,0.2,344,4.3,4.3,6,104.65
4300,585,5/25/10,2010,5,25,9,0.4,348,5.2,6,7.7,159.52
4300,586,5/25/10,2010,5,25,10,0.6,328,4.9,5.2,7.4,167.45
4300,587,5/25/10,2010,5,25,11,1.2,345,5.5,5.5,8.7,176.22
4300,588,5/25/10,2010,5,25,12,0.7,340,5.2,6.5,8,248.85
4300,589,5/25/10,2010,5,25,13,0.9,354,5.1,5.1,7.4,219.78
4300,590,5/25/10,2010,5,25,14,1.1,346,4.1,6.1,8.8,193.18
4300,591,5/25/10,2010,5,25,15,1.1,337,3.3,6.1,8.6,174.73
4300,592,5/25/10,2010,5,25,16,2.3,1,2.6,4.3,6.3,203.9
4300,593,5/25/10,2010,5,25,17,2,19,3.3,4.2,7.7,211.65
4300,594,5/25/10,2010,5,25,18,2.1,339,3.9,4.1,6.5,147.18
4300,595,5/25/10,2010,5,25,19,1.5,5,5,5.3,7.2,155.65
4300,596,5/25/10,2010,5,25,20,1.4,324,4.2,4.8,6.4,86.37
4300,597,5/25/10,2010,5,25,21,0.8,315,5.6,5.9,8.6,52.92
4300,598,5/25/10,2010,5,25,22,-0.1,316,2.5,6,8.2,33.97
4300,599,5/25/10,2010,5,25,23,-0.2,340,3.3,3.3,5.1,19.38
4300,600,5/25/10,2010,5,25,24,-0.3,341,4.2,4.2,5.8,5.22
4300,601,5/26/10,2010,5,26,1,-0.9,337,3,4.5,5.7,0.92
4300,602,5/26/10,2010,5,26,2,-1.1,318,2.2,2.4,4,0
4300,603,5/26/10,2010,5,26,3,-1.1,308,1.6,2.8,3.5,0
4300,604,5/26/10,2010,5,26,4,-0.7,294,2.3,2.4,3.7,0.78
4300,605,5/26/10,2010,5,26,5,-0.7,300,2.7,3.7,5.6,5.88
4300,606,5/26/10,2010,5,26,6,-0.5,293,2.8,3.4,5.3,20.5
4300,607,5/26/10,2010,5,26,7,-0.1,331,3.5,4.6,6.3,55.75
4300,608,5/26/10,2010,5,26,8,0.3,293,4.1,4.6,6.6,114.48
4300,609,5/26/10,2010,5,26,9,1.2,313,5.2,5.2,7.9,120.92
4300,610,5/26/10,2010,5,26,10,1.5,307,5.9,5.9,10,247.85
4300,611,5/26/10,2010,5,26,11,2.3,309,6.3,6.7,9.7,335.25
4300,612,5/26/10,2010,5,26,12,2.5,317,6.8,7.7,10.6,476.23
4300,613,5/26/10,2010,5,26,13,1.9,326,7.9,8.1,10.7,424.2
4300,614,5/26/10,2010,5,26,14,1.9,315,6.1,7.6,9.8,316.8
4300,615,5/26/10,2010,5,26,15,1.4,319,7,7.4,9.5,175.15
4300,616,5/26/10,2010,5,26,16,1.3,301,6.9,7.5,10,95.07
4300,617,5/26/10,2010,5,26,17,1.5,360,5.8,6.5,8.9,104.8
4300,618,5/26/10,2010,5,26,18,1,345,5.2,5.7,7.5,128.45
4300,619,5/26/10,2010,5,26,19,0.6,314,7.6,7.6,9.8,60.77
4300,620,5/26/10,2010,5,26,20,0.4,310,5.8,6.9,8.7,44.53
4300,621,5/26/10,2010,5,26,21,0.1,326,5.1,5.4,7.5,18.37
4300,622,5/26/10,2010,5,26,22,0,323,5.1,5.9,7.9,22.42
4300,623,5/26/10,2010,5,26,23,-0.1,328,4.9,5.8,7.7,11.18
4300,624,5/26/10,2010,5,26,24,-0.1,318,4.5,5.5,7.4,3.95
4300,625,5/27/10,2010,5,27,1,-0.2,330,4.9,5,6.9,1.42
4300,626,5/27/10,2010,5,27,2,-0.3,327,4.1,4.9,6.8,0.25
4300,627,5/27/10,2010,5,27,3,-0.2,312,3.3,4.1,5.9,0.1
4300,628,5/27/10,2010,5,27,4,-0.2,312,4.1,4.4,5.6,0.95
4300,629,5/27/10,2010,5,27,5,-0.1,314,4.4,4.7,6.4,4.47
4300,630,5/27/10,2010,5,27,6,-0.1,328,4.5,4.5,6,19.95
4300,631,5/27/10,2010,5,27,7,0.3,321,2.5,4,5.1,54.12
4300,632,5/27/10,2010,5,27,8,0.5,326,3.5,4.9,6.8,126.78
4300,633,5/27/10,2010,5,27,9,0.6,317,4.6,5.3,6.7,153.37
4300,634,5/27/10,2010,5,27,10,1.8,319,5.8,5.8,7.6,156.32
4300,635,5/27/10,2010,5,27,11,2,329,4.7,6.1,8.2,238.22
4300,636,5/27/10,2010,5,27,12,2.1,295,4.6,5.5,7.3,261.9
4300,637,5/27/10,2010,5,27,13,1.6,315,5.7,5.7,7.8,187.87
4300,638,5/27/10,2010,5,27,14,2.3,314,6.7,6.7,9,233.77
4300,639,5/27/10,2010,5,27,15,2.8,312,6.3,6.3,8.6,407.88
4300,640,5/27/10,2010,5,27,16,3.4,342,4.7,5.5,7.3,374.6
4300,641,5/27/10,2010,5,27,17,2.6,356,5.7,5.7,9.5,285.88
4300,642,5/27/10,2010,5,27,18,2.7,6,3.5,5.6,7.3,284.43
4300,643,5/27/10,2010,5,27,19,2.9,25,3.6,4.4,6.3,180.13
4300,644,5/27/10,2010,5,27,20,2.2,31,4.5,4.8,6.3,219.8
4300,645,5/27/10,2010,5,27,21,1.8,24,4.5,4.8,6.3,136.15
4300,646,5/27/10,2010,5,27,22,1.4,24,4.2,4.2,5.6,53.13
4300,647,5/27/10,2010,5,27,23,0.9,338,3.1,4.4,5.5,31.08
4300,648,5/27/10,2010,5,27,24,0.6,18,3.5,3.9,4.9,17.9
4300,649,5/28/10,2010,5,28,1,0.6,31,3.1,3.9,5,3.05
4300,650,5/28/10,2010,5,28,2,0.5,52,2.7,3,4.1,0.13
4300,651,5/28/10,2010,5,28,3,0.4,51,2.6,2.8,3.6,0.08
4300,652,5/28/10,2010,5,28,4,0.5,55,2.2,3.1,3.9,1.15
4300,653,5/28/10,2010,5,28,5,0.8,55,2.2,2.2,3.1,6.37
4300,654,5/28/10,2010,5,28,6,0.9,63,3.2,3.2,4.8,32.82
4300,655,5/28/10,2010,5,28,7,1.3,32,1.9,3.1,4.6,71.28
4300,656,5/28/10,2010,5,28,8,2.2,55,2.5,2.5,4.2,91.22
4300,657,5/28/10,2010,5,28,9,3.5,65,3.5,3.5,5.1,114.92
4300,658,5/28/10,2010,5,28,10,3.7,79,3.7,3.8,5.7,240.35
4300,659,5/28/10,2010,5,28,11,4.4,92,3.1,3.1,4.7,267.3
4300,660,5/28/10,2010,5,28,12,4.9,58,2.6,3.2,6,251.65
4300,661,5/28/10,2010,5,28,13,6.1,82,1.6,3.5,5.9,361
4300,662,5/28/10,2010,5,28,14,6.4,56,1.5,3.1,5.5,322.5
4300,663,5/28/10,2010,5,28,15,7.6,19,0.9,1.8,3.2,317.95
4300,664,5/28/10,2010,5,28,16,7.8,253,2.6,2.8,4.6,350.97
4300,665,5/28/10,2010,5,28,17,8.8,232,1.2,1.5,2.4,381.33
4300,666,5/28/10,2010,5,28,18,8.9,267,1.3,2,3.4,274.52
4300,667,5/28/10,2010,5,28,19,8.8,134,1.9,1.9,3.8,238.78
4300,668,5/28/10,2010,5,28,20,8.6,90,3.1,3.8,7.7,220.98
4300,669,5/28/10,2010,5,28,21,8,109,3.7,3.7,5.5,285.4
4300,670,5/28/10,2010,5,28,22,6.8,108,2.8,3.3,4.7,155.7
4300,671,5/28/10,2010,5,28,23,5.2,80,4.7,4.7,5.9,72.17
4300,672,5/28/10,2010,5,28,24,3.5,78,3.9,4.6,5.9,17.08
4300,673,5/29/10,2010,5,29,1,3.1,89,3.3,4.1,4.9,1.28
4300,674,5/29/10,2010,5,29,2,2.2,91,2.8,3.6,4.5,0
4300,675,5/29/10,2010,5,29,3,2.4,95,3.1,3.3,4.1,0
4300,676,5/29/10,2010,5,29,4,2.4,88,3,3.5,4.6,0.78
4300,677,5/29/10,2010,5,29,5,4.2,63,0.7,2.2,2.7,12.48
4300,678,5/29/10,2010,5,29,6,5.4,73,1.3,1.3,1.8,60.45
4300,679,5/29/10,2010,5,29,7,6.7,159,0.8,1.4,1.9,139.33
